"name","slug","sources","category","ecosystems","signal_trace"
"Fairy Gyro Symposium Torque (Genuphobia)","fairy-gyro-symposium-torque-genuphobia","stanford","B","fairy|symposium|gyro-spyro|blender-torque","match=folk-name-with-parenthetical-reading"
"Fairy Gyro Torque (Phobia)","fairy-gyro-torque-phobia","stanford","B","fairy|gyro-spyro|blender-torque","match=folk-name-with-parenthetical-reading"
"Fairy Illusion (Fudge)","fairy-illusion-fudge","stanford","B","fairy","match=folk-name-with-parenthetical-reading"
"Fairy Spinning Double Down (Fairy Tail)","fairy-spinning-double-down-fairy-tail","stanford","B","fairy|spinning|dlo-double-down","match=folk-name-with-parenthetical-reading"
"Fairy Spinning Legover (Fairy Merkon)","fairy-spinning-legover-fairy-merkon","stanford","B","fairy|spinning","match=folk-name-with-parenthetical-reading"
"Fairy ss Butterfly (Park Avenue)","fairy-ss-butterfly-park-avenue","stanford","B","fairy","match=folk-name-with-parenthetical-reading"
"Fairy ss DLO (Glaucoma)","fairy-ss-dlo-glaucoma","stanford","B","fairy|dlo-double-down","match=folk-name-with-parenthetical-reading"
"Fairy ss Drifter (Casket)","fairy-ss-drifter-casket","stanford","B","fairy","match=folk-name-with-parenthetical-reading"
"Fairy ss Eggbeater (Flaming Homer)","fairy-ss-eggbeater-flaming-homer","stanford","B","fairy","match=folk-name-with-parenthetical-reading"
"Fairy ss Pickup (Nallegam)","fairy-ss-pickup-nallegam","stanford","B","fairy","match=folk-name-with-parenthetical-reading"
"Fairy ss Torque (Muerto)","fairy-ss-torque-muerto","stanford","B","fairy|blender-torque","match=folk-name-with-parenthetical-reading"
"Fairy ss XBD Rake (Swish)","fairy-ss-xbd-rake-swish","stanford","B","fairy|dragon-rake","match=folk-name-with-parenthetical-reading"
"Fairy Whirl (Feral)","fairy-whirl-feral","stanford","B","fairy|whirl-swirl","match=folk-name-with-parenthetical-reading"
"Fairy XBD Rake (Freak)","fairy-xbd-rake-freak","stanford","B","fairy|dragon-rake","match=folk-name-with-parenthetical-reading"
"Far Butterfly (Infinity)","far-butterfly-infinity","stanford","B","","match=folk-name-with-parenthetical-reading"
"Far Double Pickup (Reverse Reaper)","far-double-pickup-reverse-reaper","stanford","B","","match=folk-name-with-parenthetical-reading"
"Far Double Switchover (Reaper)","far-double-switchover-reaper","stanford","B","","match=folk-name-with-parenthetical-reading"
"Flailing Butterfly (Leg Breaker)","flailing-butterfly-leg-breaker","stanford","B","","match=folk-name-with-parenthetical-reading"
"Flailing DOD (Frontside Fusion)","flailing-dod-frontside-fusion","stanford","B","","match=folk-name-with-parenthetical-reading"
"Flailing Dolomite (Your Sister)","flailing-dolomite-your-sister","stanford","B","","match=folk-name-with-parenthetical-reading"
"Flailing Ducking Butterfly (Alpine Legbreaker)","flailing-ducking-butterfly-alpine-legbreaker","stanford","B","ducking","match=folk-name-with-parenthetical-reading"
"Flailing Mirage (Frontside Atom Smasher)","flailing-mirage-frontside-atom-smasher","stanford","B","atomic","match=folk-name-with-parenthetical-reading"
"Flailing ss Symposium Mirage (Stampede)","flailing-ss-symposium-mirage-stampede","stanford","B","symposium","match=folk-name-with-parenthetical-reading"
"Flailing ss Symposium Reverse Whirl (Gromitron)","flailing-ss-symposium-reverse-whirl-gromitron","stanford","B","symposium|whirl-swirl","match=folk-name-with-parenthetical-reading"
"Flailing Symposium Mirage (Atom Bomb)","flailing-symposium-mirage-atom-bomb","stanford","B","symposium|atomic","match=folk-name-with-parenthetical-reading"
"Flapper Reverse Swirling Flapper (Capuchin)","flapper-reverse-swirling-flapper-capuchin","stanford","B","whirl-swirl","match=folk-name-with-parenthetical-reading"
"Flaring Butterfly (Fire Walk)","flaring-butterfly-fire-walk","stanford","B","","match=folk-name-with-parenthetical-reading"
"Floating Butterfly (Floatation)","floating-butterfly-floatation","stanford","B","","match=folk-name-with-parenthetical-reading"
"Flying Clipper (Jester)","flying-clipper-jester","stanford","B","","match=folk-name-with-parenthetical-reading"
"Frantic Mirage (Frenzy)","frantic-mirage-frenzy","stanford","B","","match=folk-name-with-parenthetical-reading"
"Frozen Butterfly (Leg Freezer)","frozen-butterfly-leg-freezer","stanford","B","","match=folk-name-with-parenthetical-reading"
"Fusing Mirage (Philibuster)","fusing-mirage-philibuster","stanford","B","","match=folk-name-with-parenthetical-reading"
"Guay (Pickup Inside Delay)","guay-pickup-inside-delay","stanford","B","","match=folk-name-with-parenthetical-reading"
"Gyro Butterfly Swirl (Spyro Gyro)","gyro-butterfly-swirl-spyro-gyro","stanford","B","gyro-spyro|whirl-swirl","match=folk-name-with-parenthetical-reading"
"Gyro Da Da Curve (Amadeus)","gyro-da-da-curve-amadeus","stanford","B","gyro-spyro","match=folk-name-with-parenthetical-reading"
"Gyro Diving Symposium Torque (Red Giant)","gyro-diving-symposium-torque-red-giant","stanford","B","symposium|gyro-spyro|blender-torque","match=folk-name-with-parenthetical-reading"
"Gyro Diving Symposium Whirl (Colossus)","gyro-diving-symposium-whirl-colossus","stanford","B","symposium|gyro-spyro|whirl-swirl","match=folk-name-with-parenthetical-reading"
"Gyro DLO (Whale Tail)","gyro-dlo-whale-tail","stanford","B","gyro-spyro|dlo-double-down","match=folk-name-with-parenthetical-reading"
"Gyro Double Down (Bullwhip)","gyro-double-down-bullwhip","stanford","B","gyro-spyro|dlo-double-down","match=folk-name-with-parenthetical-reading"
"Gyro Drifter (Vortex)","gyro-drifter-vortex","stanford","B","gyro-spyro","match=folk-name-with-parenthetical-reading"
"Gyro Eggbeater (Mantis)","gyro-eggbeater-mantis","stanford","B","gyro-spyro","match=folk-name-with-parenthetical-reading"
"Gyro Flurry (Flurricane)","gyro-flurry-flurricane","stanford","B","gyro-spyro","match=folk-name-with-parenthetical-reading"
"Gyro Legover (Parallax)","gyro-legover-parallax","stanford","B","gyro-spyro","match=folk-name-with-parenthetical-reading"
"Gyro Pickup (Pandora)","gyro-pickup-pandora","stanford","B","gyro-spyro","match=folk-name-with-parenthetical-reading"
"Gyro Shaft (Symposium Bullwhip)","gyro-shaft-symposium-bullwhip","stanford","B","symposium|gyro-spyro","match=folk-name-with-parenthetical-reading"
"Gyro Symposium DLO (Supernova)","gyro-symposium-dlo-supernova","stanford","B","symposium|gyro-spyro|dlo-double-down","match=folk-name-with-parenthetical-reading"
"Gyro Symposium Mirage (Little Apple)","gyro-symposium-mirage-little-apple","stanford","B","symposium|gyro-spyro","match=folk-name-with-parenthetical-reading"
"Gyro Symposium Torque (Big Apple)","gyro-symposium-torque-big-apple","stanford","B","symposium|gyro-spyro|blender-torque","match=folk-name-with-parenthetical-reading"
"Gyro Symposium Torque Screw (Moirius)","gyro-symposium-torque-screw-moirius","stanford","B","symposium|gyro-spyro|blender-torque","match=folk-name-with-parenthetical-reading"
"Gyro Torque (Mobius)","gyro-torque-mobius","stanford","B","gyro-spyro|blender-torque","match=folk-name-with-parenthetical-reading"
"Gyro Torque Screw (Moby Dick)","gyro-torque-screw-moby-dick","stanford","B","gyro-spyro|blender-torque","match=folk-name-with-parenthetical-reading"
"High Stepping Butterfly (Sunil Walk)","high-stepping-butterfly-sunil-walk","stanford","B","stepping","match=folk-name-with-parenthetical-reading"
"Hopover Spitfire (Furnace)","hopover-spitfire-furnace","stanford","B","eclipse-hop-over","match=folk-name-with-parenthetical-reading"
"Inspinning Legover (Icon)","inspinning-legover-icon","stanford","B","spinning|inspinning","match=folk-name-with-parenthetical-reading"
"Inward Gyro Torque (Inward Mobius)","inward-gyro-torque-inward-mobius","stanford","B","gyro-spyro|blender-torque","match=folk-name-with-parenthetical-reading"
"L(wrap)","l-wrap","stanford","B","","match=folk-name-with-parenthetical-reading"
"L_(walk)","l-walk","stanford","B","","match=folk-name-with-parenthetical-reading"
"Leaning Mirage (Leaning Jowler)","leaning-mirage-leaning-jowler","stanford","B","","match=folk-name-with-parenthetical-reading"
"Leaning Osis (Macon Bacon)","leaning-osis-macon-bacon","stanford","B","","match=folk-name-with-parenthetical-reading"
"Leaning Torque (Timberwulff)","leaning-torque-timberwulff","stanford","B","blender-torque","match=folk-name-with-parenthetical-reading"
"Miraging Clipper (Drifter)","miraging-clipper-drifter","stanford","B","","match=folk-name-with-parenthetical-reading"
"Miraging Double Switchover (Kilo)","miraging-double-switchover-kilo","stanford","B","","match=folk-name-with-parenthetical-reading"
"Miraging Dragon (Dragster)","miraging-dragon-dragster","stanford","B","dragon-rake","match=folk-name-with-parenthetical-reading"
"Miraging Dyno (Torque Screw)","miraging-dyno-torque-screw","stanford","B","blender-torque","match=folk-name-with-parenthetical-reading"
"Miraging Flail (Downtime Backside Blizzard)","miraging-flail-downtime-backside-blizzard","stanford","B","","match=folk-name-with-parenthetical-reading"
"Miraging Gyro Toe (Jughandle)","miraging-gyro-toe-jughandle","stanford","B","gyro-spyro","match=folk-name-with-parenthetical-reading"
"Miraging Osis (Torque)","miraging-osis-torque","stanford","B","blender-torque","match=folk-name-with-parenthetical-reading"
"Miraging Pickup (Reverse Eggbeater)","miraging-pickup-reverse-eggbeater","stanford","B","","match=folk-name-with-parenthetical-reading"
"Miraging Swirl (Swifter)","miraging-swirl-swifter","stanford","B","whirl-swirl","match=folk-name-with-parenthetical-reading"
"Miraging Symposium Butterfly (Da Da Curve)","miraging-symposium-butterfly-da-da-curve","stanford","B","symposium","match=folk-name-with-parenthetical-reading"
"Miraging Symposium Mirage (Merlin)","miraging-symposium-mirage-merlin","stanford","B","symposium","match=folk-name-with-parenthetical-reading"
"Moshing Butterfly (Cripwalk)","moshing-butterfly-cripwalk","stanford","B","","match=folk-name-with-parenthetical-reading"
"Neutron DLO (Cataclysm)","neutron-dlo-cataclysm","stanford","B","dlo-double-down","match=folk-name-with-parenthetical-reading"
"Neutron Torque (Irish Cream)","neutron-torque-irish-cream","stanford","B","blender-torque","match=folk-name-with-parenthetical-reading"
"Paradon Flapper (Ricochet)","paradon-flapper-ricochet","stanford","B","","match=folk-name-with-parenthetical-reading"
"Paradon Osis (Ocean)","paradon-osis-ocean","stanford","B","","match=folk-name-with-parenthetical-reading"
"Paradox Drifter XBD Rake (Snowflake)","paradox-drifter-xbd-rake-snowflake","stanford","B","dragon-rake|paradox","match=folk-name-with-parenthetical-reading"
"Paradox Grifter (Royale)","paradox-grifter-royale","stanford","B","paradox","match=folk-name-with-parenthetical-reading"
"Paradox Miraging Symposium Eggbeater (Armageddon)","paradox-miraging-symposium-eggbeater-armageddon","stanford","B","symposium|paradox","match=folk-name-with-parenthetical-reading"
"Paradox Miraging Symposium Mirage (Voodoo)","paradox-miraging-symposium-mirage-voodoo","stanford","B","symposium|paradox","match=folk-name-with-parenthetical-reading"
"Paradox Symposium Eggbeater (PS Eggbeater)","paradox-symposium-eggbeater-ps-eggbeater","stanford","B","symposium|paradox","match=folk-name-with-parenthetical-reading"
"Paradox Symposium Mirage (PS Mirage)","paradox-symposium-mirage-ps-mirage","stanford","B","symposium|paradox","match=folk-name-with-parenthetical-reading"
"Paradox Symposium Torque (PS Torque)","paradox-symposium-torque-ps-torque","stanford","B","symposium|blender-torque|paradox","match=folk-name-with-parenthetical-reading"
"Paradox Symposium Whirl (PS Whirl)","paradox-symposium-whirl-ps-whirl","stanford","B","symposium|whirl-swirl|paradox","match=folk-name-with-parenthetical-reading"
"Phasing Dyno (Downward Spiral)","phasing-dyno-downward-spiral","stanford","B","","match=folk-name-with-parenthetical-reading"
"Phasing Mirage (Phase)","phasing-mirage-phase","stanford","B","","match=folk-name-with-parenthetical-reading"
"Phasing Osis (Spiral)","phasing-osis-spiral","stanford","B","","match=folk-name-with-parenthetical-reading"
"Phasing ss Swirl (Frankenstein)","phasing-ss-swirl-frankenstein","stanford","B","whirl-swirl","match=folk-name-with-parenthetical-reading"
"Pixie Butterfly (Dimwalk)","pixie-butterfly-dimwalk","stanford","B","pixie","match=folk-name-with-parenthetical-reading"
"Pixie Butterfly Reverse Swirl (Dimwalk Reverse Swirl)","pixie-butterfly-reverse-swirl-dimwalk-reverse-swirl","stanford","B","pixie|whirl-swirl","match=folk-name-with-parenthetical-reading"
"Pixie Butterfly Swirl (Dimwalk Swirl)","pixie-butterfly-swirl-dimwalk-swirl","stanford","B","pixie|whirl-swirl","match=folk-name-with-parenthetical-reading"
"Pixie Butterfly Swivel (Dimwalk Swivel)","pixie-butterfly-swivel-dimwalk-swivel","stanford","B","pixie","match=folk-name-with-parenthetical-reading"
"Pixie Butterfly XBD Rake (Dimwalk Rake)","pixie-butterfly-xbd-rake-dimwalk-rake","stanford","B","pixie|dragon-rake","match=folk-name-with-parenthetical-reading"
"Pixie Diving Butterfly (Darkwalk)","pixie-diving-butterfly-darkwalk","stanford","B","pixie","match=folk-name-with-parenthetical-reading"
"Pixie Diving Osis (Alpine Maverick)","pixie-diving-osis-alpine-maverick","stanford","B","pixie","match=folk-name-with-parenthetical-reading"
"Pixie DLO (Smog)","pixie-dlo-smog","stanford","B","pixie|dlo-double-down","match=folk-name-with-parenthetical-reading"
"Pixie DOD (Dimmier)","pixie-dod-dimmier","stanford","B","pixie","match=folk-name-with-parenthetical-reading"
"Pixie Drifter (Smoke)","pixie-drifter-smoke","stanford","B","pixie","match=folk-name-with-parenthetical-reading"
"Pixie Ducking Butterfly (Phoenix)","pixie-ducking-butterfly-phoenix","stanford","B","ducking|pixie","match=folk-name-with-parenthetical-reading"
"Pixie Ducking Butterfly Swirl (Phoenix Swirl)","pixie-ducking-butterfly-swirl-phoenix-swirl","stanford","B","ducking|pixie|whirl-swirl","match=folk-name-with-parenthetical-reading"
"Pixie Ducking Butterfly XBD Rake (Phoenix Rake)","pixie-ducking-butterfly-xbd-rake-phoenix-rake","stanford","B","ducking|pixie|dragon-rake","match=folk-name-with-parenthetical-reading"
"Pixie Ducking DLO (Goliath)","pixie-ducking-dlo-goliath","stanford","B","ducking|pixie|dlo-double-down","match=folk-name-with-parenthetical-reading"
"Pixie Ducking Legover (Puck)","pixie-ducking-legover-puck","stanford","B","ducking|pixie","match=folk-name-with-parenthetical-reading"
"Pixie Ducking Mirage (Assassin)","pixie-ducking-mirage-assassin","stanford","B","ducking|pixie","match=folk-name-with-parenthetical-reading"
"Pixie Ducking Pickup (Alpine Paste)","pixie-ducking-pickup-alpine-paste","stanford","B","ducking|pixie","match=folk-name-with-parenthetical-reading"
"Pixie Ducking Spinning Toe (Wahnsinn)","pixie-ducking-spinning-toe-wahnsinn","stanford","B","ducking|pixie|spinning","match=folk-name-with-parenthetical-reading"
"Pixie Ducking Symposium Mirage (Royal Assassin)","pixie-ducking-symposium-mirage-royal-assassin","stanford","B","ducking|pixie|symposium","match=folk-name-with-parenthetical-reading"
"Pixie Eggbeater (Pig Beater)","pixie-eggbeater-pig-beater","stanford","B","pixie","match=folk-name-with-parenthetical-reading"
"Pixie Flail (Backside Smudge)","pixie-flail-backside-smudge","stanford","B","pixie","match=folk-name-with-parenthetical-reading"
"Pixie Gyro DLO (Gilan)","pixie-gyro-dlo-gilan","stanford","B","pixie|gyro-spyro|dlo-double-down","match=folk-name-with-parenthetical-reading"
"Pixie Gyro Torque (Pixie Mobius)","pixie-gyro-torque-pixie-mobius","stanford","B","pixie|gyro-spyro|blender-torque","match=folk-name-with-parenthetical-reading"
"Pixie Illusion (Smudge)","pixie-illusion-smudge","stanford","B","pixie","match=folk-name-with-parenthetical-reading"
"Pixie Legover (PLO)","pixie-legover-plo","stanford","B","pixie","match=folk-name-with-parenthetical-reading"
"Pixie Mirage (Smear)","pixie-mirage-smear","stanford","B","pixie","match=folk-name-with-parenthetical-reading"
"Pixie Miraging Butterfly (Yoda)","pixie-miraging-butterfly-yoda","stanford","B","pixie","match=folk-name-with-parenthetical-reading"
"Pixie Miraging Symposium Eggbeater (Pixie Armageddon)","pixie-miraging-symposium-eggbeater-pixie-armageddon","stanford","B","pixie|symposium","match=folk-name-with-parenthetical-reading"
"Pixie Paradon (Dimmiest)","pixie-paradon-dimmiest","stanford","B","pixie","match=folk-name-with-parenthetical-reading"
"Pixie Pickup (Paste)","pixie-pickup-paste","stanford","B","pixie","match=folk-name-with-parenthetical-reading"
"Pixie Spinning Blender (Overlord)","pixie-spinning-blender-overlord","stanford","B","pixie|spinning|blender-torque","match=folk-name-with-parenthetical-reading"
"Pixie Spinning PS Whirl (Blue Widow)","pixie-spinning-ps-whirl-blue-widow","stanford","B","pixie|spinning|whirl-swirl","match=folk-name-with-parenthetical-reading"
"Pixie Spinning Whirl (Slapstick)","pixie-spinning-whirl-slapstick","stanford","B","pixie|spinning|whirl-swirl","match=folk-name-with-parenthetical-reading"
"Pixie ss Butterfly (Park Walk)","pixie-ss-butterfly-park-walk","stanford","B","pixie","match=folk-name-with-parenthetical-reading"
"Pixie ss Butterfly Swirl (Park Walk Swirl)","pixie-ss-butterfly-swirl-park-walk-swirl","stanford","B","pixie|whirl-swirl","match=folk-name-with-parenthetical-reading"
"Pixie ss Drifter (Catacomb)","pixie-ss-drifter-catacomb","stanford","B","pixie","match=folk-name-with-parenthetical-reading"
"Pixie ss Dyno (Majello)","pixie-ss-dyno-majello","stanford","B","pixie","match=folk-name-with-parenthetical-reading"
"Pixie ss Legover (Magellan)","pixie-ss-legover-magellan","stanford","B","pixie","match=folk-name-with-parenthetical-reading"
"Pixie ss Osis (Maverick)","pixie-ss-osis-maverick","stanford","B","pixie","match=folk-name-with-parenthetical-reading"
"Pixie Symposium Eggbeater (Pandemonium)","pixie-symposium-eggbeater-pandemonium","stanford","B","pixie|symposium","match=folk-name-with-parenthetical-reading"
"Pixie Symposium Mirage (Backside Smear)","pixie-symposium-mirage-backside-smear","stanford","B","pixie|symposium","match=folk-name-with-parenthetical-reading"
"Pixie Symposium Whirling Swirl (Croissant)","pixie-symposium-whirling-swirl-croissant","stanford","B","pixie|symposium|whirl-swirl","match=folk-name-with-parenthetical-reading"
"Pixie Torque (Porque)","pixie-torque-porque","stanford","B","pixie|blender-torque","match=folk-name-with-parenthetical-reading"
"Pixie Wonton Butterfly (Wookie)","pixie-wonton-butterfly-wookie","stanford","B","pixie","match=folk-name-with-parenthetical-reading"
"Pixie XBD Rake (Swerve)","pixie-xbd-rake-swerve","stanford","B","pixie|dragon-rake","match=folk-name-with-parenthetical-reading"
"Quantum Blender (Tofu)","quantum-blender-tofu","stanford","B","quantum|blender-torque","match=folk-name-with-parenthetical-reading"
"Quantum Butterfly (Trip Walk)","quantum-butterfly-trip-walk","stanford","B","quantum","match=folk-name-with-parenthetical-reading"
"Quantum Butterfly Swirl (Triptide)","quantum-butterfly-swirl-triptide","stanford","B","quantum|whirl-swirl","match=folk-name-with-parenthetical-reading"
"Quantum DLO (Toe Fog)","quantum-dlo-toe-fog","stanford","B","quantum|dlo-double-down","match=folk-name-with-parenthetical-reading"
"Quantum DOD (Plasma)","quantum-dod-plasma","stanford","B","quantum","match=folk-name-with-parenthetical-reading"
"Quantum Eggbeater (Boulder Beater)","quantum-eggbeater-boulder-beater","stanford","B","quantum","match=folk-name-with-parenthetical-reading"
"Quantum Flail (Backside Toe Blizzard)","quantum-flail-backside-toe-blizzard","stanford","B","quantum","match=folk-name-with-parenthetical-reading"
"Quantum Gyro Mirage (Quagmire)","quantum-gyro-mirage-quagmire","stanford","B","gyro-spyro|quantum","match=folk-name-with-parenthetical-reading"
"Quantum Illusion (Toe Blizzard)","quantum-illusion-toe-blizzard","stanford","B","quantum","match=folk-name-with-parenthetical-reading"
"Quantum Mirage (Toe Blur)","quantum-mirage-toe-blur","stanford","B","quantum","match=folk-name-with-parenthetical-reading"
"Quantum Pickup (Leg Eater)","quantum-pickup-leg-eater","stanford","B","quantum","match=folk-name-with-parenthetical-reading"
"Quantum Symposium Mirage (Conniption City)","quantum-symposium-mirage-conniption-city","stanford","B","symposium|quantum","match=folk-name-with-parenthetical-reading"
"Quantum Torque (Quark)","quantum-torque-quark","stanford","B","quantum|blender-torque","match=folk-name-with-parenthetical-reading"
"Quasi Butterfly (Paradox Ripwalk)","quasi-butterfly-paradox-ripwalk","stanford","B","paradox","match=folk-name-with-parenthetical-reading"
"Quasi Illusion (Paradox Blizzard)","quasi-illusion-paradox-blizzard","stanford","B","paradox","match=folk-name-with-parenthetical-reading"
"Quasi Mirage (Paradox Blur)","quasi-mirage-paradox-blur","stanford","B","paradox","match=folk-name-with-parenthetical-reading"
"Quasi Symposium Whirl (Paratoxic)","quasi-symposium-whirl-paratoxic","stanford","B","symposium|whirl-swirl","match=folk-name-with-parenthetical-reading"
"Rake (Reverse Pendulum)","rake-reverse-pendulum","stanford","B","dragon-rake","match=folk-name-with-parenthetical-reading"
"Reverse Guay (Legover Inside Delay)","reverse-guay-legover-inside-delay","stanford","B","","match=folk-name-with-parenthetical-reading"
"Reverse Swirling Dragon (Snapdragon)","reverse-swirling-dragon-snapdragon","stanford","B","whirl-swirl|dragon-rake","match=folk-name-with-parenthetical-reading"
"Reverse Swirling Osis (Twirl)","reverse-swirling-osis-twirl","stanford","B","whirl-swirl","match=folk-name-with-parenthetical-reading"
"Reverse Whirling Osis (Dyno)","reverse-whirling-osis-dyno","stanford","B","whirl-swirl","match=folk-name-with-parenthetical-reading"
"Sailing Butterfly (Dasein)","sailing-butterfly-dasein","stanford","B","","match=folk-name-with-parenthetical-reading"
"Sailing Mirage (Dominatrix)","sailing-mirage-dominatrix","stanford","B","","match=folk-name-with-parenthetical-reading"
"Sailing ss Butterfly (Sail Down)","sailing-ss-butterfly-sail-down","stanford","B","","match=folk-name-with-parenthetical-reading"
"Sailing ss DLO (Fracture)","sailing-ss-dlo-fracture","stanford","B","dlo-double-down","match=folk-name-with-parenthetical-reading"
"Sailing Whirl (Juno Reactor)","sailing-whirl-juno-reactor","stanford","B","whirl-swirl","match=folk-name-with-parenthetical-reading"
"Slapping Butterfly (Slap Down)","slapping-butterfly-slap-down","stanford","B","","match=folk-name-with-parenthetical-reading"
"Slapping Diving Butterfly (Alpine Slap Down)","slapping-diving-butterfly-alpine-slap-down","stanford","B","","match=folk-name-with-parenthetical-reading"
"Slapping Illusion (Slap)","slapping-illusion-slap","stanford","B","","match=folk-name-with-parenthetical-reading"
"Slapping Legover (Toe Schmoe)","slapping-legover-toe-schmoe","stanford","B","","match=folk-name-with-parenthetical-reading"
"Slapping Osis (Osmosis)","slapping-osis-osmosis","stanford","B","","match=folk-name-with-parenthetical-reading"
"Slicing Infinity (Lawn Moir)","slicing-infinity-lawn-moir","stanford","B","","match=folk-name-with-parenthetical-reading"
"Smiling Butterfly (Smiley)","smiling-butterfly-smiley","stanford","B","","match=folk-name-with-parenthetical-reading"
"Spinning Double Down (Scorpion\u2019s Tail)","spinning-double-down-scorpion-u2019s-tail","stanford","B","spinning|dlo-double-down","match=folk-name-with-parenthetical-reading"
"Spinning Double Down Swirl (Scorpion\u2019s Tail Swirl)","spinning-double-down-swirl-scorpion-u2019s-tail-swirl","stanford","B","spinning|whirl-swirl|dlo-double-down","match=folk-name-with-parenthetical-reading"
"Spinning Ducking Blender (Gangsta Party)","spinning-ducking-blender-gangsta-party","stanford","B","ducking|spinning|blender-torque","match=folk-name-with-parenthetical-reading"
"Spinning Ducking Drifter (Morpheus)","spinning-ducking-drifter-morpheus","stanford","B","ducking|spinning","match=folk-name-with-parenthetical-reading"
"Spinning Ducking PS Mirage (Anoxia)","spinning-ducking-ps-mirage-anoxia","stanford","B","ducking|spinning","match=folk-name-with-parenthetical-reading"
"Spinning Ducking PS Whirl (Montage)","spinning-ducking-ps-whirl-montage","stanford","B","ducking|spinning|whirl-swirl","match=folk-name-with-parenthetical-reading"
"Spinning Ducking PS Whirling XBD Rake (Montage Rake)","spinning-ducking-ps-whirling-xbd-rake-montage-rake","stanford","B","ducking|spinning|whirl-swirl|dragon-rake","match=folk-name-with-parenthetical-reading"
"Spinning Ducking Reverse Whirling Swivel (Black Hole ?)","spinning-ducking-reverse-whirling-swivel-black-hole","stanford","B","ducking|spinning|whirl-swirl","match=folk-name-with-parenthetical-reading"
"Spinning Ducking Super Fly (Super Dee Duper Fly)","spinning-ducking-super-fly-super-dee-duper-fly","stanford","B","ducking|spinning","match=folk-name-with-parenthetical-reading"
"Spinning Ducking Voodoo (Wonderland)","spinning-ducking-voodoo-wonderland","stanford","B","ducking|spinning","match=folk-name-with-parenthetical-reading"
"Spinning Ducking Whirl (Maelstrom)","spinning-ducking-whirl-maelstrom","stanford","B","ducking|spinning|whirl-swirl","match=folk-name-with-parenthetical-reading"
"Spinning Legover (Merkon)","spinning-legover-merkon","stanford","B","spinning","match=folk-name-with-parenthetical-reading"
"Spinning Miraging Symposium Miraging Refraction (Anonymous)","spinning-miraging-symposium-miraging-refraction-anonymous","stanford","B","symposium|spinning","match=folk-name-with-parenthetical-reading"
"Spinning Miraging Symposium Torque (Big Apple Sauce)","spinning-miraging-symposium-torque-big-apple-sauce","stanford","B","symposium|spinning|blender-torque","match=folk-name-with-parenthetical-reading"
"Spinning Motion (Motion Sickness)","spinning-motion-motion-sickness","stanford","B","spinning","match=folk-name-with-parenthetical-reading"
"Spinning PS Whirling Swirl (Swirlwind)","spinning-ps-whirling-swirl-swirlwind","stanford","B","spinning|whirl-swirl","match=folk-name-with-parenthetical-reading"
"Spinning Super Fly (Super Duper Fly)","spinning-super-fly-super-duper-fly","stanford","B","spinning","match=folk-name-with-parenthetical-reading"
"Spinning Symposium Torque (Super Mario)","spinning-symposium-torque-super-mario","stanford","B","symposium|spinning|blender-torque","match=folk-name-with-parenthetical-reading"
"Spinning Symposium Whirl (Whirlwind)","spinning-symposium-whirl-whirlwind","stanford","B","symposium|spinning|whirl-swirl","match=folk-name-with-parenthetical-reading"
"Spinning Torque (Marius)","spinning-torque-marius","stanford","B","spinning|blender-torque","match=folk-name-with-parenthetical-reading"
"Splicing ss Blender (Liquifier)","splicing-ss-blender-liquifier","stanford","B","blender-torque","match=folk-name-with-parenthetical-reading"
"Stepping Butterfly (Sidewalk)","stepping-butterfly-sidewalk","stanford","B","stepping","match=folk-name-with-parenthetical-reading"
"Stepping Butterfly Swirl (Ripcurl)","stepping-butterfly-swirl-ripcurl","stanford","B","stepping|whirl-swirl","match=folk-name-with-parenthetical-reading"
"Stepping Diving Butterfly (Jackknife)","stepping-diving-butterfly-jackknife","stanford","B","stepping","match=folk-name-with-parenthetical-reading"
"Stepping Diving DLO (Arachnophobia)","stepping-diving-dlo-arachnophobia","stanford","B","stepping|dlo-double-down","match=folk-name-with-parenthetical-reading"
"Stepping DLO (Haze)","stepping-dlo-haze","stanford","B","stepping|dlo-double-down","match=folk-name-with-parenthetical-reading"
"Stepping Drifter (Tombstone)","stepping-drifter-tombstone","stanford","B","stepping","match=folk-name-with-parenthetical-reading"
"Stepping Legover (Schmoe)","stepping-legover-schmoe","stanford","B","stepping","match=folk-name-with-parenthetical-reading"
"Stepping Torque (Gravedigger)","stepping-torque-gravedigger","stanford","B","stepping|blender-torque","match=folk-name-with-parenthetical-reading"
"Super Fly XBD Rake (Super Fly Swatter)","super-fly-xbd-rake-super-fly-swatter","stanford","B","dragon-rake","match=folk-name-with-parenthetical-reading"
"Surfing Blender (Big Papa Smurf)","surfing-blender-big-papa-smurf","stanford","B","blender-torque","match=folk-name-with-parenthetical-reading"
"Surfing ss Swivel (Serval)","surfing-ss-swivel-serval","stanford","B","","match=folk-name-with-parenthetical-reading"
"Surging Blender (Margaritaville)","surging-blender-margaritaville","stanford","B","blender-torque","match=folk-name-with-parenthetical-reading"
"Surging Butterfly (Big Walk)","surging-butterfly-big-walk","stanford","B","","match=folk-name-with-parenthetical-reading"
"Surging Double Down (Venom)","surging-double-down-venom","stanford","B","dlo-double-down","match=folk-name-with-parenthetical-reading"
"Surging Ducking Blender (Cheese Processor)","surging-ducking-blender-cheese-processor","stanford","B","ducking|blender-torque","match=folk-name-with-parenthetical-reading"
