"name","slug","sources","category","ecosystems","signal_trace"
"Flapper Reverse Swirling Flapper (Capuchin)","flapper-reverse-swirling-flapper-capuchin","stanford","B","whirl-swirl","match=folk-name-with-parenthetical-reading"
"Furious Butterfly Swirl (Tsunami)","furious-butterfly-swirl-tsunami","stanford","D","whirl-swirl|blurry-furious","doctrine_tokens=furious"
"Furious Whirl (Genesis)","furious-whirl-genesis","stanford","D","whirl-swirl|blurry-furious","doctrine_tokens=furious"
"Gyro Butterfly Swirl (Spyro Gyro)","gyro-butterfly-swirl-spyro-gyro","stanford","B","gyro-spyro|whirl-swirl","match=folk-name-with-parenthetical-reading"
"Gyro Diving Symposium Whirl (Colossus)","gyro-diving-symposium-whirl-colossus","stanford","B","symposium|gyro-spyro|whirl-swirl","match=folk-name-with-parenthetical-reading"
"Gyro Symposium Whirl","gyro-symposium-whirl","stanford","A","symposium|gyro-spyro|whirl-swirl","modifiers=gyro|symposium;stack_depth=2"
"Hopover Swirl","hopover-swirl","stanford","A","whirl-swirl|eclipse-hop-over","stack_depth=0"
"Miraging Swirl (Swifter)","miraging-swirl-swifter","stanford","B","whirl-swirl","match=folk-name-with-parenthetical-reading"
"Nuclear ss Reverse Whirl","nuclear-ss-reverse-whirl","stanford","D","whirl-swirl|blurry-furious","doctrine_tokens=nuclear"
"Nuclear ss Whirl (Hurl)","nuclear-ss-whirl-hurl","stanford","D","whirl-swirl|blurry-furious","doctrine_tokens=nuclear"
"Paradon Reverse Swirl","paradon-reverse-swirl","stanford","A","whirl-swirl","stack_depth=1"
"Paradox Symposium Whirl (PS Whirl)","paradox-symposium-whirl-ps-whirl","stanford","B","symposium|whirl-swirl|paradox","match=folk-name-with-parenthetical-reading"
"Phasing ss Swirl (Frankenstein)","phasing-ss-swirl-frankenstein","stanford","B","whirl-swirl","match=folk-name-with-parenthetical-reading"
"Pixie Butterfly Reverse Swirl (Dimwalk Reverse Swirl)","pixie-butterfly-reverse-swirl-dimwalk-reverse-swirl","stanford","B","pixie|whirl-swirl","match=folk-name-with-parenthetical-reading"
"Pixie Butterfly Swirl (Dimwalk Swirl)","pixie-butterfly-swirl-dimwalk-swirl","stanford","B","pixie|whirl-swirl","match=folk-name-with-parenthetical-reading"
"Pixie Diving Whirl","pixie-diving-whirl","stanford","A","pixie|whirl-swirl","modifiers=pixie;stack_depth=1"
"Pixie Ducking Butterfly Swirl (Phoenix Swirl)","pixie-ducking-butterfly-swirl-phoenix-swirl","stanford","B","ducking|pixie|whirl-swirl","match=folk-name-with-parenthetical-reading"
"Pixie Ducking Whirl","pixie-ducking-whirl","stanford","A","ducking|pixie|whirl-swirl","modifiers=ducking|pixie;stack_depth=2"
"Pixie Reverse Swirl","pixie-reverse-swirl","stanford","A","pixie|whirl-swirl","modifiers=pixie;stack_depth=2"
"Pixie Reverse Whirl","pixie-reverse-whirl","stanford","A","pixie|whirl-swirl","modifiers=pixie;stack_depth=2"
"Pixie Spinning PS Whirl (Blue Widow)","pixie-spinning-ps-whirl-blue-widow","stanford","B","pixie|spinning|whirl-swirl","match=folk-name-with-parenthetical-reading"
"Pixie Spinning Whirl (Slapstick)","pixie-spinning-whirl-slapstick","stanford","B","pixie|spinning|whirl-swirl","match=folk-name-with-parenthetical-reading"
"Pixie ss Butterfly Swirl (Park Walk Swirl)","pixie-ss-butterfly-swirl-park-walk-swirl","stanford","B","pixie|whirl-swirl","match=folk-name-with-parenthetical-reading"
"Pixie ss Reverse Swirl","pixie-ss-reverse-swirl","stanford","C","pixie|whirl-swirl","stack_depth=3;modifiers=pixie;directionals=reverse|ss"
"Pixie ss Reverse Whirl","pixie-ss-reverse-whirl","stanford","C","pixie|whirl-swirl","stack_depth=3;modifiers=pixie;directionals=reverse|ss"
"Pixie ss Swirl","pixie-ss-swirl","stanford","A","pixie|whirl-swirl","modifiers=pixie;stack_depth=2"
"Pixie ss Symposium Reverse Whirl","pixie-ss-symposium-reverse-whirl","stanford","C","pixie|symposium|whirl-swirl","stack_depth=4;modifiers=pixie|symposium;directionals=reverse|ss"
"Pixie ss Symposium Reverse Whirling XBD Rake","pixie-ss-symposium-reverse-whirling-xbd-rake","stanford","C","pixie|symposium|whirl-swirl|dragon-rake","stack_depth=5;modifiers=pixie|symposium|whirling;directionals=reverse|ss"
"Pixie ss Whirl","pixie-ss-whirl","stanford","A","pixie|whirl-swirl","modifiers=pixie;stack_depth=2"
"Pixie Symposium Reverse Whirl","pixie-symposium-reverse-whirl","stanford","C","pixie|symposium|whirl-swirl","stack_depth=3;modifiers=pixie|symposium;directionals=reverse"
"Pixie Symposium Whirl","pixie-symposium-whirl","stanford","A","pixie|symposium|whirl-swirl","modifiers=pixie|symposium;stack_depth=2"
"Pixie Symposium Whirling Swirl (Croissant)","pixie-symposium-whirling-swirl-croissant","stanford","B","pixie|symposium|whirl-swirl","match=folk-name-with-parenthetical-reading"
"Pixie Weaving Whirl","pixie-weaving-whirl","stanford","D","pixie|whirl-swirl|weaving","doctrine_tokens=weaving"
"Pixie Zulu Whirl","pixie-zulu-whirl","stanford","A","pixie|whirl-swirl","modifiers=pixie;stack_depth=1"
"Pogo Whirl","pogo-whirl","stanford","D","whirl-swirl|pogo","doctrine_tokens=pogo"
"Pogo Whirling Swirl","pogo-whirling-swirl","stanford","D","whirl-swirl|pogo","doctrine_tokens=pogo"
"Quantum Butterfly Swirl (Triptide)","quantum-butterfly-swirl-triptide","stanford","B","quantum|whirl-swirl","match=folk-name-with-parenthetical-reading"
"Quantum Symposium Whirl","quantum-symposium-whirl","stanford","A","symposium|quantum|whirl-swirl","modifiers=quantum|symposium;stack_depth=2"
"Quasi Symposium Whirl (Paratoxic)","quasi-symposium-whirl-paratoxic","stanford","B","symposium|whirl-swirl","match=folk-name-with-parenthetical-reading"
"Quasi Whirl","quasi-whirl","stanford","A","whirl-swirl","stack_depth=0"
"Reverse Swirling Blender","reverse-swirling-blender","stanford","A","whirl-swirl|blender-torque","stack_depth=1"
"Reverse Swirling Dragon (Snapdragon)","reverse-swirling-dragon-snapdragon","stanford","B","whirl-swirl|dragon-rake","match=folk-name-with-parenthetical-reading"
"Reverse Swirling Osis (Twirl)","reverse-swirling-osis-twirl","stanford","B","whirl-swirl","match=folk-name-with-parenthetical-reading"
"Reverse Swirling Paradox Torque","reverse-swirling-paradox-torque","stanford","A","whirl-swirl|blender-torque|paradox","modifiers=paradox;stack_depth=2"
"Reverse Swirling PS Whirl","reverse-swirling-ps-whirl","stanford","A","whirl-swirl","stack_depth=1"
"Reverse Swirling Symposium Mirage","reverse-swirling-symposium-mirage","stanford","A","symposium|whirl-swirl","modifiers=symposium;stack_depth=2"
"Reverse Whirling Osis (Dyno)","reverse-whirling-osis-dyno","stanford","B","whirl-swirl","match=folk-name-with-parenthetical-reading"
"Reverse Whirling Twirl","reverse-whirling-twirl","stanford","A","whirl-swirl","modifiers=whirling;stack_depth=2"
"Sailing Whirl (Juno Reactor)","sailing-whirl-juno-reactor","stanford","B","whirl-swirl","match=folk-name-with-parenthetical-reading"
"Scattered Whirl","scattered-whirl","stanford","A","whirl-swirl","stack_depth=0"
"Slapping Reverse Whirl","slapping-reverse-whirl","stanford","A","whirl-swirl","modifiers=slapping;stack_depth=2"
"Spinning Double Down Swirl (Scorpion\u2019s Tail Swirl)","spinning-double-down-swirl-scorpion-u2019s-tail-swirl","stanford","B","spinning|whirl-swirl|dlo-double-down","match=folk-name-with-parenthetical-reading"
"Spinning Ducking PS Whirl (Montage)","spinning-ducking-ps-whirl-montage","stanford","B","ducking|spinning|whirl-swirl","match=folk-name-with-parenthetical-reading"
"Spinning Ducking PS Whirling XBD Rake (Montage Rake)","spinning-ducking-ps-whirling-xbd-rake-montage-rake","stanford","B","ducking|spinning|whirl-swirl|dragon-rake","match=folk-name-with-parenthetical-reading"
"Spinning Ducking Reverse Whirling Swivel (Black Hole ?)","spinning-ducking-reverse-whirling-swivel-black-hole","stanford","B","ducking|spinning|whirl-swirl","match=folk-name-with-parenthetical-reading"
"Spinning Ducking Whirl (Maelstrom)","spinning-ducking-whirl-maelstrom","stanford","B","ducking|spinning|whirl-swirl","match=folk-name-with-parenthetical-reading"
"Spinning PS Whirling Swirl (Swirlwind)","spinning-ps-whirling-swirl-swirlwind","stanford","B","spinning|whirl-swirl","match=folk-name-with-parenthetical-reading"
"Spinning Reverse Swirl","spinning-reverse-swirl","stanford","A","spinning|whirl-swirl","modifiers=spinning;stack_depth=2"
"Spinning Reverse Whirl","spinning-reverse-whirl","stanford","A","spinning|whirl-swirl","modifiers=spinning;stack_depth=2"
"Spinning Swirl","spinning-swirl","stanford","A","spinning|whirl-swirl","modifiers=spinning;stack_depth=1"
"Spinning Symposium Whirl (Whirlwind)","spinning-symposium-whirl-whirlwind","stanford","B","symposium|spinning|whirl-swirl","match=folk-name-with-parenthetical-reading"
"Spinning Whirling Swirl","spinning-whirling-swirl","stanford","A","spinning|whirl-swirl","modifiers=spinning|whirling;stack_depth=2"
"Stepping Butterfly Reverse Swirl","stepping-butterfly-reverse-swirl","stanford","A","stepping|whirl-swirl","modifiers=stepping;stack_depth=2"
"Stepping Butterfly Swirl (Ripcurl)","stepping-butterfly-swirl-ripcurl","stanford","B","stepping|whirl-swirl","match=folk-name-with-parenthetical-reading"
"Stepping Reverse Swirl","stepping-reverse-swirl","stanford","A","stepping|whirl-swirl","modifiers=stepping;stack_depth=2"
"Stepping Swirl","stepping-swirl","stanford","A","stepping|whirl-swirl","modifiers=stepping;stack_depth=1"
"Surging Butterfly Swirl","surging-butterfly-swirl","stanford","A","whirl-swirl","modifiers=surging;stack_depth=1"
"Surging PS Whirling XBD Rake","surging-ps-whirling-xbd-rake","stanford","A","whirl-swirl|dragon-rake","modifiers=surging|whirling;stack_depth=2"
"Surging Symposium Reverse Whirl (Surgery)","surging-symposium-reverse-whirl-surgery","stanford","B","symposium|whirl-swirl","match=folk-name-with-parenthetical-reading"
"Surging Whirl (Surreal)","surging-whirl-surreal","stanford","B","whirl-swirl","match=folk-name-with-parenthetical-reading"
"Swirling Butterfly","swirling-butterfly","stanford","A","whirl-swirl","stack_depth=0"
"Swirling Dragon (Spitfire)","swirling-dragon-spitfire","stanford","B","whirl-swirl|dragon-rake","match=folk-name-with-parenthetical-reading"
"Swirling Osis (Reverse Twirl)","swirling-osis-reverse-twirl","stanford","B","whirl-swirl","match=folk-name-with-parenthetical-reading"
"Swirling Paradox Mirage","swirling-paradox-mirage","stanford","A","whirl-swirl|paradox","modifiers=paradox;stack_depth=1"
"Swirling Reverse Swirl (Zig Zag)","swirling-reverse-swirl-zig-zag","stanford","B","whirl-swirl","match=folk-name-with-parenthetical-reading"
"Swirling ss Mirage","swirling-ss-mirage","stanford","A","whirl-swirl","stack_depth=1"
"Swirling Symposium Whirl","swirling-symposium-whirl","stanford","A","symposium|whirl-swirl","modifiers=symposium;stack_depth=1"
"Swirling Whirl","swirling-whirl","stanford","A","whirl-swirl","stack_depth=0"
"Swirling Whirling Swirl","swirling-whirling-swirl","stanford","A","whirl-swirl","modifiers=whirling;stack_depth=1"
"Swirling XBD Rake","swirling-xbd-rake","stanford","A","whirl-swirl|dragon-rake","stack_depth=0"
"Symposium Reverse Swirling Pickup","symposium-reverse-swirling-pickup","stanford","A","symposium|whirl-swirl","modifiers=symposium;stack_depth=2"
"Symposium Reverse Whirling XBD Rake","symposium-reverse-whirling-xbd-rake","stanford","C","symposium|whirl-swirl|dragon-rake","stack_depth=3;modifiers=symposium|whirling;directionals=reverse"
"Symposium Scattered Swirl (Double Helix)","symposium-scattered-swirl-double-helix","stanford","B","symposium|whirl-swirl","match=folk-name-with-parenthetical-reading"
"Symposium Whirling Flapper (Singularity)","symposium-whirling-flapper-singularity","stanford","B","symposium|whirl-swirl","match=folk-name-with-parenthetical-reading"
"Symposium Whirling Swirling Mirage (Croxton)","symposium-whirling-swirling-mirage-croxton","stanford","B","symposium|whirl-swirl","match=folk-name-with-parenthetical-reading"
"Tapping Symposium Whirl","tapping-symposium-whirl","stanford","A","symposium|whirl-swirl","modifiers=symposium|tapping;stack_depth=2"
"Tapping Whirling Swirl (King Kong)","tapping-whirling-swirl-king-kong","stanford","B","whirl-swirl","match=folk-name-with-parenthetical-reading"
"Terraging ss Clipper (Terawhirl)","terraging-ss-clipper-terawhirl","stanford","B","whirl-swirl","match=folk-name-with-parenthetical-reading"
"Toe Whirling Swirl","toe-whirling-swirl","stanford","A","whirl-swirl","modifiers=whirling;stack_depth=1"
"Twisted PS Whirl","twisted-ps-whirl","stanford","A","whirl-swirl","stack_depth=0"
"Whirling Gyro Mirage (Blister)","whirling-gyro-mirage-blister","stanford","B","gyro-spyro|whirl-swirl","match=folk-name-with-parenthetical-reading"
"Whirling Osis (Blender)","whirling-osis-blender","stanford","B","whirl-swirl|blender-torque","match=folk-name-with-parenthetical-reading"
"Whirling Reverse Whirl (Bling Blang)","whirling-reverse-whirl-bling-blang","stanford","B","whirl-swirl","match=folk-name-with-parenthetical-reading"
"Whirling Spitfire","whirling-spitfire","stanford","A","whirl-swirl","modifiers=whirling;stack_depth=1"
"Whirling ss Mirage","whirling-ss-mirage","stanford","A","whirl-swirl","modifiers=whirling;stack_depth=2"
"Whirling ss Pickup","whirling-ss-pickup","stanford","A","whirl-swirl","modifiers=whirling;stack_depth=2"
"Zulu Paradox Whirl","zulu-paradox-whirl","stanford","A","whirl-swirl|paradox","modifiers=paradox;stack_depth=1"
