"name","slug","sources","category","ecosystems","signal_trace"
"Quantum Symposium Mirage (Conniption City)","quantum-symposium-mirage-conniption-city","stanford","B","symposium|quantum","match=folk-name-with-parenthetical-reading"
"Quantum Symposium Whirl","quantum-symposium-whirl","stanford","A","symposium|quantum|whirl-swirl","modifiers=quantum|symposium;stack_depth=2"
"Quasi Symposium Whirl (Paratoxic)","quasi-symposium-whirl-paratoxic","stanford","B","symposium|whirl-swirl","match=folk-name-with-parenthetical-reading"
"Reverse Swirling Symposium Mirage","reverse-swirling-symposium-mirage","stanford","A","symposium|whirl-swirl","modifiers=symposium;stack_depth=2"
"Sailing Symposium Mirage","sailing-symposium-mirage","stanford","A","symposium","modifiers=symposium;stack_depth=1"
"Slaying ss Symposium Mirage","slaying-ss-symposium-mirage","stanford","A","symposium","modifiers=symposium;stack_depth=2"
"Snapping Symposium Mirage","snapping-symposium-mirage","stanford","A","symposium","modifiers=symposium;stack_depth=1"
"Spinning Miraging Symposium Miraging Refraction (Anonymous)","spinning-miraging-symposium-miraging-refraction-anonymous","stanford","B","symposium|spinning","match=folk-name-with-parenthetical-reading"
"Spinning Miraging Symposium Torque (Big Apple Sauce)","spinning-miraging-symposium-torque-big-apple-sauce","stanford","B","symposium|spinning|blender-torque","match=folk-name-with-parenthetical-reading"
"Spinning Symposium Mirage","spinning-symposium-mirage","stanford","A","symposium|spinning","modifiers=spinning|symposium;stack_depth=2"
"Spinning Symposium Torque (Super Mario)","spinning-symposium-torque-super-mario","stanford","B","symposium|spinning|blender-torque","match=folk-name-with-parenthetical-reading"
"Spinning Symposium Whirl (Whirlwind)","spinning-symposium-whirl-whirlwind","stanford","B","symposium|spinning|whirl-swirl","match=folk-name-with-parenthetical-reading"
"Stepping Symposium Mirage","stepping-symposium-mirage","stanford","A","stepping|symposium","modifiers=stepping|symposium;stack_depth=2"
"Surging Symposium Reverse Whirl (Surgery)","surging-symposium-reverse-whirl-surgery","stanford","B","symposium|whirl-swirl","match=folk-name-with-parenthetical-reading"
"Surging Symposium Torque (Chilly Philly Sauce)","surging-symposium-torque-chilly-philly-sauce","stanford","B","symposium|blender-torque","match=folk-name-with-parenthetical-reading"
"Swirling Symposium Whirl","swirling-symposium-whirl","stanford","A","symposium|whirl-swirl","modifiers=symposium;stack_depth=1"
"Symposium Barfly (Super Fly)","symposium-barfly-super-fly","stanford","B","symposium","match=folk-name-with-parenthetical-reading"
"Symposium Baroque","symposium-baroque","stanford","A","symposium","modifiers=symposium;stack_depth=1"
"Symposium Bubba","symposium-bubba","stanford","A","symposium","modifiers=symposium;stack_depth=1"
"Symposium Bubba Barfly","symposium-bubba-barfly","stanford","A","symposium","modifiers=symposium;stack_depth=1"
"Symposium Bubba Beater","symposium-bubba-beater","stanford","A","symposium","modifiers=symposium;stack_depth=1"
"Symposium Bubba Butterfly (Gaywalk)","symposium-bubba-butterfly-gaywalk","stanford","B","symposium","match=folk-name-with-parenthetical-reading"
"Symposium Bubba Mirage","symposium-bubba-mirage","stanford","A","symposium","modifiers=symposium;stack_depth=1"
"Symposium Butterfly","symposium-butterfly","stanford","A","symposium","modifiers=symposium;stack_depth=1"
"Symposium DDD (Shaft)","symposium-ddd-shaft","stanford","B","symposium","match=folk-name-with-parenthetical-reading"
"Symposium DLO (Nova)","symposium-dlo-nova","stanford","B","symposium|dlo-double-down","match=folk-name-with-parenthetical-reading"
"Symposium DOD (Blacula)","symposium-dod-blacula","stanford","B","symposium","match=folk-name-with-parenthetical-reading"
"Symposium Furious Legover","symposium-furious-legover","stanford","D","symposium|blurry-furious","doctrine_tokens=furious"
"Symposium Illusion (Flail)","symposium-illusion-flail","stanford","B","symposium","match=folk-name-with-parenthetical-reading"
"Symposium Paradon (Dolomite)","symposium-paradon-dolomite","stanford","B","symposium","match=folk-name-with-parenthetical-reading"
"Symposium Reverse Swirling Pickup","symposium-reverse-swirling-pickup","stanford","A","symposium|whirl-swirl","modifiers=symposium;stack_depth=2"
"Symposium Reverse Whirling XBD Rake","symposium-reverse-whirling-xbd-rake","stanford","C","symposium|whirl-swirl|dragon-rake","stack_depth=3;modifiers=symposium|whirling;directionals=reverse"
"Symposium Scattered Swirl (Double Helix)","symposium-scattered-swirl-double-helix","stanford","B","symposium|whirl-swirl","match=folk-name-with-parenthetical-reading"
"Symposium Twirl (Swivel)","symposium-twirl-swivel","stanford","B","symposium","match=folk-name-with-parenthetical-reading"
"Symposium Whirling Flapper (Singularity)","symposium-whirling-flapper-singularity","stanford","B","symposium|whirl-swirl","match=folk-name-with-parenthetical-reading"
"Symposium Whirling Swirling Mirage (Croxton)","symposium-whirling-swirling-mirage-croxton","stanford","B","symposium|whirl-swirl","match=folk-name-with-parenthetical-reading"
"Tapping Symposium Whirl","tapping-symposium-whirl","stanford","A","symposium|whirl-swirl","modifiers=symposium|tapping;stack_depth=2"
"Warped Symposium Mirage (Warp Speed)","warped-symposium-mirage-warp-speed","stanford","B","symposium","match=folk-name-with-parenthetical-reading"
"Weaving Symposium Mirage","weaving-symposium-mirage","stanford","D","symposium|weaving","doctrine_tokens=weaving"
"Wonton ss Symposium Mirage","wonton-ss-symposium-mirage","stanford","A","symposium","modifiers=symposium;stack_depth=2"
"Zulu Symposium Mirage","zulu-symposium-mirage","stanford","A","symposium","modifiers=symposium;stack_depth=1"
