person_id,person_name,country,first_year,last_year,event_count,placement_count,bap_member,bap_nickname,bap_induction_year,fbhof_member,fbhof_induction_year,freestyle_sequences,freestyle_max_add,freestyle_unique_tricks,freestyle_diversity_ratio,signature_trick_1,signature_trick_2,signature_trick_3
42cfb7b0-8f51-53ff-9721-f4ac4b909290,Brad Nelson,United States,2002,2003,3,3,0,,,0,,1,15.0,3,1.0,paradox blender,paradox torque,blurry whirl
909166f1-c88e-5037-84c3-89b8d0dd7b97,Brad Watkins,United States,1999,1999,1,4,0,,,0,,,,,,,,
f5bea2c8-fa43-548c-a321-c24588656cde,Brad Williams,United States,2009,2010,4,6,0,,,0,,,,,,,,
4c1e20d7-4c90-5c93-a764-6b86d7dd1984,Bradley,,,,,,,,,,,,,,,,,
2eb2a119-2bd9-5f0d-95ff-2dae142f0dca,Bradley McGhee,,,,1,1,0,,,0,,,,,,,,
4fdf61d1-f78d-5cc3-bcea-abf614182e0e,Bradley Williams,United States,2011,2012,2,4,0,,,0,,,,,,,,
11f694f4-ec41-5fad-8587-d276f7764b05,Brady Lambert,United States,2002,2002,1,1,0,,,0,,,,,,,,
cc4eb8cf-9ce5-5caa-b6b5-ad3a1000cbbc,Brain Dennis,United States,2006,2006,1,1,0,,,0,,,,,,,,
16aa924d-87a4-5b4a-8b80-7ed2f14da5a9,Brain McKenzie,Germany,2001,2001,1,1,0,,,0,,,,,,,,
224a5a63-3780-5417-a356-b1d2f48167c4,Brandon Crum,United States,1997,1997,3,5,0,,,0,,,,,,,,
6242c3ff-6b9f-5cff-a5c8-32794fce31c0,Brandon Finger,United States,1998,1999,2,2,0,,,0,,,,,,,,
6166f2e6-2507-5666-aaf2-e177b603a12a,Brandon Isralsky,United States,2003,2003,1,1,0,,,0,,,,,,,,
2feb9677-07b7-515a-9548-eeda3b01727b,Brandon Morrow,United States,1999,1999,1,3,0,,,0,,,,,,,,
12f2294f-e07b-5c95-875f-637f7eb101d5,Brandon Sowers,United States,1999,1999,1,2,0,,,0,,,,,,,,
7629d42c-58af-554f-9c65-3a3f25afa0de,Brandon Temple,,,,1,2,0,,,0,,,,,,,,
35a560aa-25c5-587f-9aaf-d4207681dffb,Brandon Vasos,Canada,2004,2004,1,1,0,,,0,,,,,,,,
2216a4b4-f166-5d94-8fda-38e40f13ff85,Brandy Montoya,,,,1,2,0,,,0,,,,,,,,
49bad591-cd5c-5153-8374-0b2d44a8f322,Brandy Nichole,,,,,,,,,,,,,,,,,
58f6d1b4-94c9-501f-ac4c-2a88db744a4f,Brandy Nichols,Canada,2018,2019,2,4,0,,,0,,,,,,,,
c2dba2f0-0a95-5487-bcc7-5844ceaad605,Brandy Nicole,,,,,,,,,,,,,,,,,
d3cde268-be13-5f31-b508-4a2dad6083f1,Brandy Seiler,United States,2017,2025,7,16,0,,,0,,,,,,,,
605b4d2c-b4e8-5f6d-a016-91b898fa0467,Brany Seiler,,,,,,,,,,,,,,,,,
d873d4e2-042a-5c26-9599-3b1f465eb76a,Brayan Bosa Bedoya,Colombia,2009,2023,3,12,0,,,0,,,,,,,,
9de9e8c6-1cb4-51a5-a2c6-498ce712d8e5,Brenda Carmen,United States,1986,1986,1,1,0,,,0,,,,,,,,
2b72150a-23a0-5c22-864d-86e32a01f185,Brendan Erskine,Australia,2002,2003,7,12,0,,,0,,1,7.0,2,1.0,ducking butterfly,paradox mirage,
1fcbaa9b-9f74-56eb-9429-7f9d46f5c722,Brent Allard,United States,1998,2001,3,6,0,,,0,,,,,,,,
316ab080-4b6f-5719-950c-41506b9966b4,Brent Means,United States,1997,1997,1,1,0,,,0,,,,,,,,
144c052c-ff9e-5ccc-8e3f-4c5817f7613c,Brent Stewart,United States,1981,2001,8,14,0,,,0,,,,,,,,
95643c20-ec23-57a5-a742-5b44534ae959,Brent Welch,United States,1981,1999,34,53,0,,,1,2004,,,,,,,
04c384a4-ac8a-5abc-9a56-25245ea690c3,Brett,,,,,,,,,,,,,,,,,
153f48a3-6f39-583d-a39a-e791454234e8,Brett Ables,United States,2002,2002,1,2,0,,,0,,,,1,1.0,pixie,,
62c1dce2-7afb-5dbe-94ad-9cd07fb7633b,Brett Armstrong,United States,2012,2012,6,7,0,,,0,,,,,,,,
96456a6d-5895-58ab-8175-9408424e79d1,Brett Campbell,Canada,2003,2006,7,10,0,,,0,,,,1,1.0,fog,,
efcf5030-6011-587b-8380-7d5dba481e85,Brett Crawford,United States,1998,1998,1,2,0,,,0,,,,,,,,
2741dd80-99cd-5f50-b5dc-2def79d79ecf,Brett Milliken,United States,2007,2017,14,30,0,,,0,,,,,,,,
04ed2e65-15a0-5ccf-b40c-aa9b43e660ed,Brett Perkinson,United States,1999,1999,2,2,0,,,0,,,,,,,,
808ad99f-d952-5525-b12c-657d48a3478f,Brian Bear,United States,2010,2010,1,1,0,,,0,,,,,,,,
b1c520f0-5227-5c38-9c08-7c3064dffa86,Brian Buchan,United States,2003,2003,1,1,0,,,0,,,,,,,,
8c819392-c721-57e3-8cc1-62184478d902,Brian Buen,United States,1985,1985,1,1,0,,,0,,,,,,,,
bcf9c439-ae4c-5260-a603-083449514e01,Brian Cooper,United States,2004,2010,3,4,0,,,0,,,,,,,,
36bfca80-14c7-52f6-bd1c-b4ef1ec702e5,Brian Dennis,United States,2006,2007,3,4,0,,,0,,,,,,,,
acf08268-cade-5c38-871e-3c3f694d3021,Brian Fournier,United States,1998,2004,8,9,0,,,0,,,,,,,,
6434295d-2719-5fcf-b028-45cfbd0fcac3,Brian H,,,,,,,,,,,,,,,,,
3c537014-0afe-5c5f-a412-ce91efdf6b91,Brian Heckler,United States,2005,2005,1,2,0,,,0,,,,,,,,
befb6921-1a5b-5cd1-8b05-578b117f2ef2,Brian Hudson,United States,2000,2000,1,1,0,,,0,,,,,,,,
92038581-bf67-512b-8d09-c41ce57276ba,Brian Johnson,Canada,2002,2003,2,2,0,,,0,,,,,,,,
c51c1328-bb7f-53ca-ad7c-2d17cc60bd87,Brian Jones,United States,2009,2011,4,6,0,,,0,,,,,,,,
21acf358-b81d-5e71-b8a4-cb7ed04704fe,Brian Kenney,,,,1,1,0,,,0,,,,,,,,
88b32f81-7f6e-5162-8ac8-98bfbaf5ec1c,Brian McK,United States,1998,1998,1,1,0,,,0,,,,,,,,
0c7a541a-eae6-5ffc-9b9b-3ff86bf3941c,Brian McKenzie,United States,1997,2001,3,3,1,Kamakenzie,1998,0,,,,,,,,
af038c7b-87d5-59b3-b36f-51d0b26b3654,Brian McKenzie (Hebron,,,,,,,,,,,,,,,,,
2f3b2fea-e3d8-51a5-b391-df1621ff095f,Brian Nelson,United States,2001,2001,1,2,0,,,0,,,,,,,,
4ac7d709-d7dd-5a7c-a69e-947c277924bf,Brian Newton,United States,1997,1997,1,2,0,,,0,,,,,,,,
9dd2542b-22bb-53bc-83ee-83b4144b56cd,Brian Parsons,United States,2001,2001,2,2,0,,,0,,,,,,,,
595e78c3-73bb-5fb3-95a5-dbc326dc2aad,Brian Pickup,,,,1,1,0,,,0,,,,,,,,
ee7a398e-1ef7-5492-be05-1ba0240b5e9f,Brian Pihl,United States,1999,2001,4,6,0,,,0,,,,,,,,
357fb300-2312-5ce1-8b29-c6a635c4a5ce,"Brian Pihl (Chicago,IL",,,,,,,,,,,,,,,,,
373e9063-06ea-58d4-a0b6-049aeb2c0c0e,Brian Scott,,,,1,1,0,,,0,,,,,,,,
11542335-67de-5fd2-9d43-5f2b55ea1fef,Brian Sherrill,United States,2010,2025,18,44,0,,,0,,2,10.0,7,1.0,spinning clipper,spinning whirl,legover
6306d242-a626-5ae5-ba9e-f6e1a4f61f88,"Bridgewater, NJ",,,,,,,,,,,,,,,,,
2200ad5f-da15-5fbf-b1a5-f137dc0531d3,British Columbia,,,,1,2,0,,,0,,,,,,,,
dedeb265-0b57-5729-89be-8382b2fd4e8b,British Victoria,,,,1,1,0,,,0,,,,,,,,
06f99223-5dbd-551f-b863-509431257c60,Brock Self,United States,1997,1998,3,5,0,,,0,,,,,,,,
886e5b99-bd46-5707-a490-a2e938b09a35,Bruce Guettich,United States,1982,2009,20,41,0,,,1,,,,,,,,
8dc4780b-88d7-5d29-8f04-c6c76d6ce612,Bruce Guettich,,,,,,,,,,,,,,,,,
f3e85b7d-23c1-5146-a1d0-4c530a30b0bc,Bruce Guettlich,,,,,,,,,,,,,,,,,
5a70b38d-db28-568c-b4c0-c1578a836cc0,Bruce Lee,Bulgaria,2018,2018,1,1,0,,,0,,,,,,,,
f4f5b8d0-c503-5ae5-8ce5-c5ff07d630c4,Bruce Li,Bulgaria,2017,2019,3,13,0,,,0,,1,6.0,3,1.0,drifter,atom smasher,mirage
441d308b-692a-5d07-92b5-9dc2ef2d3108,Brunet,,,,,,,,,,,,,,,,,
c996a805-5b30-5a45-ba59-479a1426a772,Bruno Jouvenel,France,2011,2011,1,2,0,,,0,,,,,,,,
9c01ed5b-5293-56ab-aeb2-bc7d2164e8c8,Bruno Pischel,Germany,1999,1999,1,1,0,,,0,,,,,,,,
34264539-3ca7-5d4e-ace1-84f067ec5b20,Bryan Fournier,,,,,,,,,,,,,,,,,
1e600282-c338-51d1-936e-e326f5c0eda8,Bryan Nelson,United States,1999,2009,6,9,0,,,0,,,,,,,,
dac06666-7c7b-5338-9e6d-4f7151d247df,Budzik,,,,,,,,,,,,,,,,,
df409c60-fc5b-5757-a665-94eb5d71cb1e,Budzik Damian,Poland,2007,2007,1,2,0,,,0,,,,,,,,
4db4e8fb-1a65-50c3-93ac-0c7b5ee74e3d,Budás Bálint,Hungary,2005,2005,1,1,0,,,0,,,,,,,,
e6554368-2c1b-57a6-a740-af46466a26d8,Budás SiGi Bálint,,,,1,1,0,,,0,,,,,,,,
81b36797-8059-51b2-a937-4f0d3f1d6da5,Bujko Marcin,Poland,2007,2007,1,2,0,,,0,,,,,,,,
6f089ad0-2735-5620-9e42-dfca71c1b652,Busch Anne,,,,0,0,0,,,0,,,,,,,,
3a9a28f9-3065-55af-8f68-049c7cf09cc9,Byran Nelson,,,,1,1,0,,,0,,,,,,,,
bf5ce745-18b5-50b5-87a5-b2af6ffbf21c,Byrin Wylie,Canada,2005,2008,8,16,0,,,0,,8,15.0,16,0.533,torque,whirl,blurry whirl
350c3e33-d43d-5155-9786-038c51a27835,Böhme,,,,,,,,,,,,,,,,,
93dbb111-ca5e-522a-8766-b72d0b8e3ad6,C Cleaver,,,,,,,,,,,,,,,,,
608451e2-98c3-5a13-871f-c49d6ad95c1d,C Donnelly,,,,,,,,,,,,,,,,,
09d8cf34-2f2e-503e-bccf-b24c2f5c883d,C Garvin,,,,,,,,,,,,,,,,,
a29b222a-5af3-5779-a97e-69ce5884591c,C Rosh,,,,,,,,,,,,,,,,,
60220883-c542-5654-9104-ee9a89b6827f,C Siebert,,,,,,,,,,,,,,,,,
71c0130e-4f54-5467-8a11-767be0f4c076,C Wedemeyer,,,,,,,,,,,,,,,,,
97a22397-d098-563f-9b05-71fda1720c9b,C. Balch,,,,,,,,,,,,,,,,,
54487426-6dc5-574f-8f23-5b6c63390092,C. Cleaver,,,,,,,,,,,,,,,,,
2db03aa2-2f7c-5fb5-b4bc-71c059b491d2,C. Donelly,,,,,,,,,,,,,,,,,
237075d5-9f16-5f36-918f-60684327d372,C. Dukes,,,,,,,,,,,,,,,,,
b988ed63-27b1-5d79-b969-647d5ef08cd7,C. Siebert,,,,,,,,,,,,,,,,,
81e8e278-437e-542a-8817-2d1c9049d5c6,C.J. Zohrer,United States,1999,1999,1,3,0,,,0,,,,,,,,
aba5a097-6322-5294-aa8c-67afd2ae3d6b,"CA, USA)",,,,,,,,,,,,,,,,,
ee853186-e1b5-5585-b9f3-8f51f345d58a,CARLOS RAMIREZ- BERNARDO PALACIOS,,,,,,,,,,,,,,,,,
0b8b3628-80a5-5d32-9f0f-dd2c1351be78,"CO, USA)",,,,,,,,,,,,,,,,,
5a39651f-26c4-5e1d-b036-501a54aa1318,Calab Abraham,United States,2003,2003,1,1,0,,,0,,,,,,,,
0e4ddbf7-cf45-5536-9e62-3d69b31ae72f,Calab Abraham $25,,,,,,,,,,,,,,,,,
97dfde65-956c-5842-994d-05a877c49182,Cale McCoy,United States,2010,2015,3,5,0,,,0,,,,2,1.0,ducking,pixie,
ea4b97b8-2ee0-516b-94ce-ccdf349463da,Caleb Abraham,United States,2001,2006,6,6,0,,,0,,,,,,,,
d1e174f4-20c3-5b1c-bca4-d0dccdc4f9d9,California,,,,,,,,,,,,,,,,,
96cae7f1-2fdd-54ea-8924-6069feef207c,"California, USA)",,,,,,,,,,,,,,,,,
b99dcaef-c269-5484-adc1-790a4512adb5,Cameron Carnegie,United States,1997,1998,2,3,0,,,0,,,,,,,,
a256a9db-d5d4-54df-9a3a-5dd049cfda70,Cameron Dowie,United States,2000,2000,1,2,0,,,0,,,,,,,,
0cc59803-c375-5573-8a7c-90201837b32b,Cameron Kennedy,United States,1999,2001,4,4,0,,,0,,,,,,,,
48221531-40dd-5999-876b-7183ae3df329,Camila Cardona,Colombia,2023,2023,1,2,0,,,0,,,,,,,,
f991aa54-3452-5139-aed1-493208da5a68,Camille Surovy,Canada,2007,2008,2,2,0,,,0,,,,,,,,
e0b5ae54-b306-5a6c-b4f1-2c4fa081a0a4,Camilo Daouk,,,,1,1,0,,,0,,,,,,,,
6fd37375-f36d-5615-a5b4-698d49e2c31d,Camilo Moreno,Colombia,2007,2009,3,5,0,,,0,,,,,,,,
d1436b55-96f6-57a5-92f9-5493ce25a81b,Camilo Rodriguez,Switzerland,2014,2025,7,11,0,,,0,,,,,,,,
9813c547-d952-5501-aff5-4ecbbbabc393,Camtu Pham,,,,1,1,0,,,0,,,,,,,,
adbfc619-c722-564f-981a-23c3e8122ef1,Canada,,,,,,,,,,,,,,,,,
42f00eee-c726-57a6-9278-72a1bc0ea708,"Cantillo, Eduardo",,,,,,,,,,,,,,,,,
52b8f255-6be2-5fe5-86c2-1f9ebc1c2a01,Canyon Hart,United States,1999,1999,3,3,0,,,0,,,,,,,,
798fe27c-7247-5c17-929a-2796c47dbc7b,Captain Chaos,,,,1,1,0,,,0,,,,,,,,
f9b4119d-3711-5db5-8377-ca50cd93ea85,Carl,,,,,,,,,,,,,,,,,
1e45e0bb-c3a5-5d42-9bfa-cc460eff654d,Carl Cavazos,United States,2003,2003,1,3,0,,,0,,,,,,,,
97e6b4c0-6d5f-50e0-9ec9-e4a15355710a,Carl-Antoine Boulay,,,,,,,,,,,,,,,,,
954e14dc-6e55-5496-92fa-cedfedfe0973,Carl-Antoine CA,,,,,,,,,,,,,,,,,
7353e46c-9cc3-5c3a-a0fe-3db267e56c8b,Carla Müller,,,,1,1,0,,,0,,,,,,,,
32e6c6aa-b23d-59b2-a6d9-a05e7a516706,Carlos,,,,,,,,,,,,,,,,,
da5c610b-299f-521a-8d5a-8281ddb1810c,Carlos Acosta,Venezuela,2012,2023,6,10,0,,,0,,,,,,,,
61a07a87-2b6b-522f-9370-02ea8018c9a7,Carlos Blaumann,Venezuela,2010,2011,3,6,0,,,0,,,,,,,,
cfa3e939-86f8-5927-bc67-1901278a4b52,Carlos Funes,Venezuela,2015,2023,2,3,0,,,0,,,,,,,,
8d6469b0-5c33-55cb-a1ea-bd8968112bfb,Carlos Maldonado,Venezuela,2010,2010,1,2,0,,,0,,,,,,,,
dfb408b6-d225-5b9f-b1c7-3f9a76c4319a,Carlos Marquez,Venezuela,2009,2013,19,24,0,,,0,,,,,,,,
22ccea51-7ede-5848-b549-d7ab2d1f1dbe,Carlos Medina,Venezuela,2013,2019,6,10,0,,,0,,,,,,,,
6b725d38-8da4-572c-91b4-57a02b545a6c,Carlos Medina,,,,,,,,,,,,,,,,,
7db5bb8b-844a-5cf2-87e6-b48ebec0b703,Carlos Moreno,,,,1,1,0,,,0,,,,,,,,
f98a43b0-3c09-5632-b1df-5f9f54c6e267,Carlos Mrquez,,,,,,,,,,,,,,,,,
559022b7-4ca9-5b4c-9b8e-ca044c85a230,Carlos Márquez,,,,,,,,,,,,,,,,,
cb047679-c1ef-5ab8-8944-999ca66d1ea3,Carlos Ramirez,Colombia,2018,2019,5,12,0,,,0,,,,10,0.714,pixie,ripwalk,mirage
40b58c8d-2350-5041-8600-e392b511e0bc,Carlos Terraza,Colombia,2007,2012,2,6,0,,,0,,,,2,1.0,pixie,whirl,
b18021bc-24bd-5c87-a270-f3a7e97f9819,Caro,,,,,,,,,,,,,,,,,
81a671cd-b6f6-5d6e-997e-21d885cf8ae8,Caro Bourgouin,United States,2008,2024,3,5,0,,,0,,,,1,1.0,paradox drifter,,
b63b58da-fe12-59da-92d6-15726472e38b,Carol Wedemeyer,United States,1997,2005,15,22,1,She blade,1998,1,,,,,,,,
a6500854-2f53-5a6f-b63f-a3c072838ebd,Caroline Birch,Poland,2008,2025,19,63,0,,,0,,,,,,,,
13f2e206-6318-590d-b2a3-e9b90fc94c3c,Caroline Bourgoin,Canada,2000,2008,9,11,0,,,0,,,,,,,,
cbf84862-04b1-5408-9e43-49b9818ed9aa,Carolyn Ramondie,United States,1982,1982,1,2,0,,,0,,,,,,,,
460e6309-6a78-5064-8eba-b87be0e11e54,Carrie LaGreca,United States,2008,2008,1,1,0,,,0,,,,,,,,
a2acbfc5-2f5c-53df-bea0-062514318ccd,Casey Jones,United States,2001,2001,1,1,0,,,0,,,,,,,,
303c7976-79c0-564f-b9f8-4cbef1879531,Casey Zacek,United States,1997,1997,1,2,0,,,0,,,,,,,,
dfc35597-39c1-5425-8b94-6e24dbc24696,Cass Taylor,United States,2007,2025,11,18,0,,,0,,3,10.0,7,0.778,pixie,whirl,paradox whirl
65c4b4a7-b336-5617-b5a5-1453a68eca24,Catherine,,,,,,,,,,,,,,,,,
88fa541f-5f55-5bfb-ae18-4e153ff3ed7c,Catherine Riffaud,France,2006,2006,2,4,0,,,0,,,,,,,,
0c288683-68be-5ecd-ab70-942cec240b88,Cathey Guenther,,,,1,1,0,,,0,,,,,,,,
2d39bf4d-12bc-53b1-aa2e-ee0b4652e76a,Cathy Clerc,France,2004,2005,3,7,0,,,0,,,,,,,,
6d8f8a3e-92a1-565d-b38d-53814572633f,Cathy Guenther,United States,1985,1985,1,1,0,,,0,,,,,,,,
1cb4599b-eab2-5f10-87d7-dadbbaab022a,Cathy Riffaud,,,,1,1,0,,,0,,,,,,,,
3a1c6340-f958-5b6d-8048-32b32e05130c,Cezary Śmigulski,Poland,2007,2007,1,1,0,,,0,,,,,,,,
0c108e2d-10f5-5971-8227-39f48bae3a59,Chabannes David,,,,1,1,0,,,0,,,,,,,,
740fb3d2-19c3-5204-9f0f-4ac8bcf607ad,Chad Chidester,,,,1,1,0,,,0,,,,,,,,
f1e8c0f2-f20f-59bf-b062-9543aba777ad,Chad Clement,United States,2010,2010,1,1,0,,,0,,,,,,,,
2daa07f5-d830-521e-af6e-4a39cd094e92,Chad Devlahovich,United States,1997,2003,13,19,1,Big Add,1997,0,,,,,,,,
74447ea5-f452-5635-91ba-e1236110fd3d,Chad Ellen,Canada,2004,2004,2,2,0,,,0,,,,,,,,
b268c49e-eef5-54f8-8ed5-16d8b5ffb62a,Chad Rassmuson,,,,1,1,0,,,0,,,,,,,,
49147fb1-fe9c-5e9e-9c5d-f376ffd2375d,Chard Cook,Canada,1998,2012,14,27,0,,,0,,,,,,,,
f9fb2116-3bc7-56d4-9d62-4967ec689255,Charles Baldwin,United States,1997,1997,1,1,0,,,0,,,,,,,,
55f4e5e1-9bf2-54fc-bb08-19cbe7f215d5,Charles Dukes,United States,2004,2004,1,1,0,,,0,,,,,,,,
a6177af9-a854-56a6-a47a-083c3aacf209,Charles Dupuy,France,2003,2009,12,23,0,,,0,,,,,,,,
760c6344-fde6-5751-9ffd-df90c3c75d32,Charles Simmers,,,,3,3,0,,,0,,,,,,,,
e0dc852f-0adf-5bce-8307-33c6c6bb5eed,Charlie Baldwin,United States,1997,1997,1,1,0,,,0,,,,,,,,
73af217e-99e5-57a3-a11e-d387a5c087a5,Charlie Dukes,,,,1,1,0,,,0,,,,,,,,
6c04bcd5-bb8f-56c7-b90e-db057e98ffa9,Charlie Hallowell,United States,1985,1986,3,6,0,,,0,,,,,,,,
f1aebccc-f17c-55a7-9e2e-2b4852e1cad3,Charlie Johnson,United States,2003,2003,1,1,0,,,0,,,,,,,,
3fd05b26-4db3-5601-90a7-423edc453f55,Charlie McQuaid,United States,2007,2007,1,1,0,,,0,,,,,,,,
3b0e85e6-8824-54db-8171-58620ac97480,Charlotte Gaudreau,Colombia,2023,2023,3,6,0,,,0,,,,,,,,
66e82ef4-50cb-59f3-a14d-ef3be190417a,Charlotte Vollmer,France,2004,2004,1,4,0,,,0,,,,,,,,
0c36a7fe-b213-51bd-bd5f-946ef09d47d7,Charly Franz,,,,1,1,0,,,0,,,,,,,,
1bb5ee74-239c-5ba0-bf42-957c9ffde815,Chase Heres,Canada,2024,2024,1,2,0,,,0,,,,,,,,
71a84099-2e78-5406-8931-6e26af9d32e6,Chavez Diaz,Venezuela,2013,2013,1,1,0,,,0,,,,,,,,
71036e42-93d9-5860-abf7-f4e25b68966f,Check Donelly,United States,1999,1999,1,1,0,,,0,,,,,,,,
5ed3846e-4212-5e19-84ff-19cc486e66db,Cheri Johnson,United States,1983,1983,1,1,0,,,0,,,,,,,,
cfcef53f-670c-5721-b206-1ebe7d63987c,Cheryl Hughes,United States,1982,1984,3,8,0,,,1,,,,,,,,
45fca385-7a74-594c-b364-658487fab6f1,Chicago,,,,,,,,,,,,,,,,,
26d71726-9c88-5e92-b0cf-ee991fe09e4e,Chico Luis,Chile,2000,2000,1,2,0,,,0,,,,,,,,
1de513d5-649d-5d8b-8999-75b843a04174,Chippy,,,,,,,,,,,,,,,,,
785f2717-ba7e-58d8-849d-671b4a6175da,Chippy Mora,Germany,2017,2017,1,2,0,,,0,,,,,,,,
682d09e8-8f7c-5001-a9da-c9c7408f1fef,Chris,,,,,,,,,,,,,,,,,
6fc4c7d5-86c5-5ed6-86f5-66ab48db3fba,"Chris ""Shoes"" Hughes",,,,,,,,,,,,,,,,,
83ee9d46-e742-5621-9dd8-352cb92ebd84,Chris (Mike) Ingle,,,,,,,,,,,,,,,,,
e8aa88b0-f630-555a-ac0c-60d033607464,Chris Balch,United States,2006,2010,9,22,0,,,0,,3,9.0,7,0.875,butterfly,pixie,ducking clipper
d38e79af-2f04-5a3a-8138-047a0f3e0733,Chris Bock,,,,2,2,0,,,0,,,,,,,,
204a0648-44dd-58d8-a395-2054d5e429fb,Chris Brown,United States,1997,1997,1,2,0,,,0,,,,,,,,
c8f10f61-bf04-5601-af3c-fb85abe24ede,Chris Burkart,United States,2002,2002,1,1,0,,,0,,,,,,,,
7baed267-2e82-522d-9747-bd9b4fd91b74,Chris Carboni,United States,2003,2003,1,1,0,,,0,,,,,,,,
ae007583-9bf0-520a-ba7c-b2e6f52b12ef,Chris Cleaver,United States,2006,2025,22,41,0,,,0,,,,,,,,
43ddd1ca-e004-5d37-b4b5-38cd81bde3c2,Chris Dean,United States,2002,2025,17,35,0,,,0,,2,15.0,5,1.0,paradox torque,blurry whirl,ducking butterfly
b84e33bb-9bd8-5da5-9aaf-2a90bf24a131,Chris Defibaugh,New Zealand,2003,2003,1,1,0,,,0,,,,,,,,
930c2d56-749c-5f85-a221-106ebb83e0b8,Chris Donofrio,United States,1991,1991,1,3,0,,,1,,,,,,,,
3425b94a-07d9-5c4e-b8b0-9b84da67a91d,Chris Dubois,Germany,2003,2003,1,1,0,,,0,,,,,,,,
9c808a76-9232-5aef-9536-149543c18ba0,Chris Eckley,United States,1997,1999,2,4,0,,,0,,,,,,,,
c6c5b8b6-336d-5ca3-9b3a-a1c7bac1f310,Chris Eddicott,Canada,2000,2000,1,3,0,,,0,,,,,,,,
f4b3a710-aaeb-55ff-a0f7-d567050d9d15,Chris Eichman,,,,1,1,0,,,0,,,,,,,,
4d9f4d4a-2c1e-5192-b28d-a4d9510b31ad,Chris Garvin,United States,1999,1999,1,1,0,,,0,,,,,,,,
e9d73036-168e-5e52-8b16-2912a2a4b54b,Chris Gator Routh,,,,,,,,,,,,,,,,,
bd23a85e-2163-5e80-aecb-52f35079e9c1,Chris Gober,United States,2001,2002,2,4,0,,,0,,,,,,,,
552a9fb8-e63c-5f87-b431-06f68b0a1323,Chris Gregory,Canada,2002,2024,3,6,0,,,0,,,,,,,,
f167387d-c29b-5b96-b663-9568fdbb22f0,Chris H.,,,,,,,,,,,,,,,,,
94439b1d-8eff-55ce-8c58-05cb5817dfb3,Chris Hall,United States,2006,2006,1,1,0,,,0,,,,1,1.0,butterfly,,
9aaa322d-3a75-510c-a8f8-d97fab6071ce,Chris Hanratty,Canada,2004,2004,1,1,0,,,0,,,,,,,,
5699217a-362f-5827-976c-dadeb013996a,Chris Haut,Germany,2011,2011,1,1,0,,,0,,,,,,,,
078f83ff-ffba-5e46-a0e8-2e4a5e6fb1c6,Chris Hughes,United States,1998,1998,6,7,0,,,0,,,,,,,,
4d88e588-7fee-54f6-be7e-e53e322e12de,Chris J,,,,,,,,,,,,,,,,,
383f6f61-a855-5091-9d27-f91312e7a7c5,Chris James,Canada,1999,2000,2,2,0,,,0,,,,,,,,
1dc336f0-6058-5ad4-8311-c81b7ce71324,Chris Kapel,United States,1999,1999,1,2,0,,,0,,,,,,,,
a99d39eb-06c9-534d-9eeb-17b790af4cb0,Chris Knight,,,,3,3,0,,,0,,,,,,,,
6469ade8-02a6-5a6f-8b42-c277458d05d7,Chris Kovacs,United States,2003,2005,5,7,0,,,0,,,,,,,,
6e1ecab1-b32e-54d7-9cf8-9aecb145ef9e,Chris Kovals,United States,2003,2003,1,1,0,,,0,,,,,,,,
77077fa3-e070-5728-87d5-88c81b58466a,Chris Loew,Czech Republic,2003,2010,6,10,0,,,0,,,,,,,,
bab22908-e19f-5085-801f-95492ff59555,Chris Lw,,,,,,,,,,,,,,,,,
59b9b60b-1697-54f8-98d1-eaed43e99f65,Chris Löw,Germany,2004,2024,42,57,0,,,0,,,,,,,,
b3783bda-3110-5c38-ba27-c7a4679a561f,Chris McFarlane,United States,2001,2001,1,2,0,,,0,,,,,,,,
d53d0dae-9c1e-5773-a133-e42829b7a2ae,Chris Miller,United States,2006,2006,1,3,0,,,0,,1,8.0,3,1.0,ducking clipper,butterfly,mirage
2250ff0b-cbec-59e4-81a0-0f6e5d1ed0e9,Chris Naidel,United States,2001,2001,1,1,0,,,0,,,,,,,,
8959d778-41d3-554e-a831-6e1f73534b0f,Chris Ott,United States,1981,2005,17,25,0,,,1,2002,,,,,,,
79aa366f-16ca-5daa-8e20-b6e835faf35a,Chris Pinkus,United States,2001,2001,2,2,0,,,0,,,,,,,,
4a9cce74-b91d-5e0a-91b9-c96136fb1f2e,Chris Reyer,Germany,2003,2003,1,1,0,,,0,,,,,,,,
b08606fb-8072-5d14-ae24-b1881c22be54,Chris Routh,United States,1986,1998,7,12,0,,,1,,,,,,,,
2c2b574f-5f6c-5045-b623-3dc05f395065,Chris Ryan,United States,1997,2007,4,5,0,,,0,,,,,,,,
2dad2f09-7552-5822-b8af-d1c62f7d0ae3,Chris Schoonover,,,,1,1,0,,,0,,,,,,,,
6177295a-750d-5f81-a203-61eb8157ae94,Chris Seguin,,,,1,1,0,,,0,,,,,,,,
bd1ac97c-6c20-5bcd-9fbd-f5279f4c22bf,Chris Seibert,United States,1997,2025,60,76,0,,,0,,,,1,1.0,atomic,,
50e6e450-d92d-59ee-b37b-94cc93adaeed,Chris Shears,,,,1,1,0,,,0,,,,,,,,
7c8a958d-74ca-5038-a961-4455fde610d8,Chris Sieber,United States,2003,2003,2,2,0,,,0,,,,,,,,
9c5da3e7-7e28-5896-b218-f44638811942,Chris Siebert,,,,,,,,,,,,,,,,,
