event_key,discipline_key,placement,participant_order,display_name,person_id,notes
1997-open-seattle-usa,advanced_footbag_golf,1,1,Jon Hayduk,ceb19bce-3ebd-5c57-bebb-aa545ba79aa6,
1997-open-seattle-usa,advanced_footbag_golf,2,1,Aaron Gregg,0bf96614-8396-5c18-bdb0-501af1fa9c81,
1997-open-seattle-usa,advanced_footbag_golf,3,1,"Bobby ""The Iceman"" Heiney",0d499dd0-e1a4-5787-bd32-7ff7d4ad594f,
1997-open-seattle-usa,advanced_singles_footbag_net,1,1,David Steinocker,b554a807-8ab8-5e26-92f9-1c0473398ce1,
1997-open-seattle-usa,advanced_singles_footbag_net,2,1,Francois Leh,27569bfc-a9e1-58c3-845b-ba0a01f4d9d7,
1997-open-seattle-usa,advanced_singles_footbag_net,3,1,"Bobby ""The Iceman"" Heiney",0d499dd0-e1a4-5787-bd32-7ff7d4ad594f,
1997-open-seattle-usa,advanced_singles_footbag_net,4,1,Aaron Gregg,0bf96614-8396-5c18-bdb0-501af1fa9c81,
1997-open-seattle-usa,mixed_doubles_footbag_net,1,1,Evanne Lamarche,299071d7-2781-514f-93b1-6b7a7059ab8a,
1997-open-seattle-usa,mixed_doubles_footbag_net,1,2,Andy Ronald,39bc6c51-d2e0-5930-8677-51828c12de14,
1997-open-seattle-usa,mixed_doubles_footbag_net,2,1,Becca English-Ross,93d75393-13d7-55c0-b23e-cf0c9a077583,
1997-open-seattle-usa,mixed_doubles_footbag_net,2,2,"Dave ""Dr. Fly-High"" Bernard",c6c2e1cd-4fe3-591b-802c-8a386bf0212b,
1997-open-seattle-usa,mixed_doubles_footbag_net,3,1,Amy Westberg,7d915cea-c796-5579-830e-2c5e53e4ac44,
1997-open-seattle-usa,mixed_doubles_footbag_net,3,2,"Chris ""Gator"" Routh",b08606fb-8072-5d14-ae24-b1881c22be54,
1997-open-seattle-usa,mixed_doubles_footbag_net,4,1,Juliet Pendray,96dfe510-dfff-53b3-a7ce-7bcc852778c8,
1997-open-seattle-usa,mixed_doubles_footbag_net,4,2,Crass Eddicott,3b6e1a06-b0c9-57ad-a4fb-36a6bd7aa47d,
1997-open-seattle-usa,novice_5_minute_timed_footbag_consecutive,1,1,Doug Willis,9ab59f0e-0eb2-5249-a60d-6583d51aa2c0,
1997-open-seattle-usa,novice_doubles_footbag_net,1,1,Brian Newton,4ac7d709-d7dd-5a7c-a69e-947c277924bf,
1997-open-seattle-usa,novice_doubles_footbag_net,1,2,Jim Haley,1541265d-59fd-5bd7-8a27-a8ef320ede61,
1997-open-seattle-usa,novice_doubles_footbag_net,2,1,Kim Westover,e82676be-6325-5b7f-8db0-d80381bb095a,
1997-open-seattle-usa,novice_doubles_footbag_net,2,2,Ralph Morrison,c966ea7b-4558-5a3a-8865-8dc3baef58f2,
1997-open-seattle-usa,novice_doubles_footbag_net,3,1,Chris Eckley,9c808a76-9232-5aef-9536-149543c18ba0,
1997-open-seattle-usa,novice_doubles_footbag_net,3,2,Doug Willis,9ab59f0e-0eb2-5249-a60d-6583d51aa2c0,
1997-open-seattle-usa,novice_doubles_footbag_net,4,1,Jason Peppin,ad1a4e9d-727b-50be-8dbb-4fbccafcc00b,
1997-open-seattle-usa,novice_doubles_footbag_net,4,2,Matt Hillebrand,0e9b07dd-0ce0-5ea4-8721-1ad76e6bacd0,
1997-open-seattle-usa,novice_footbag_golf,1,1,Jason Kingsley,02439d85-0006-551d-a25b-434d61071e9c,
1997-open-seattle-usa,novice_footbag_golf,2,1,Darlene Goodridge,6fbf0925-b1f2-5ca4-b314-d29ce081219b,
1997-open-seattle-usa,novice_footbag_golf,3,1,Cameran Carnegie,b99dcaef-c269-5484-adc1-790a4512adb5,
1997-open-seattle-usa,novice_singles_footbag_net,1,1,Kyle Beauliv,91e3ecb2-28a5-5de7-8746-827c2e417d75,
1997-open-seattle-usa,novice_singles_footbag_net,2,1,Brian Newton,4ac7d709-d7dd-5a7c-a69e-947c277924bf,
1997-open-seattle-usa,novice_singles_footbag_net,3,1,Jon Hayduk,ceb19bce-3ebd-5c57-bebb-aa545ba79aa6,
1997-open-seattle-usa,novice_singles_footbag_net,4,1,Ralph Morrison,c966ea7b-4558-5a3a-8865-8dc3baef58f2,
1997-open-seattle-usa,open_5_minute_timed_footbag_consecutive,1,1,Evanne Lamarche,299071d7-2781-514f-93b1-6b7a7059ab8a,
1997-open-seattle-usa,open_5_minute_timed_footbag_consecutive,2,1,Richard Cook,619a16fc-fe87-552c-b882-b92d96d15588,
1997-open-seattle-usa,open_5_minute_timed_footbag_consecutive,3,1,Mike Grueter,247929d0-57bc-5f9c-bff5-c4557d471b42,
1997-open-seattle-usa,open_5_minute_timed_footbag_consecutive,4,1,Jim Derricott,06f90b62-5f4a-5350-9066-047a5e66ccb1,
1997-open-seattle-usa,open_doubles_footbag_net,1,1,Jake Leong,e1366d5a-ad96-5f07-88e4-d0c4550d2696,
1997-open-seattle-usa,open_doubles_footbag_net,1,2,Ken Shults,2a6a7c9e-1d8a-4f9a-a8f5-6f3a3c1e9b0f,
1997-open-seattle-usa,open_doubles_footbag_net,2,1,"Dave ""Dr. Fly-High"" Bernard",c6c2e1cd-4fe3-591b-802c-8a386bf0212b,
1997-open-seattle-usa,open_doubles_footbag_net,2,2,"Chris ""Gator"" Routh",b08606fb-8072-5d14-ae24-b1881c22be54,
1997-open-seattle-usa,open_doubles_footbag_net,3,1,Jim Cobb,6a237359-73fe-5fa8-a76c-569a610a0e3f,
1997-open-seattle-usa,open_doubles_footbag_net,3,2,Thomas Loria,7f67bd53-c270-56ad-9879-0de25cf75825,
1997-open-seattle-usa,open_doubles_footbag_net,4,1,Crass Eddicott,3b6e1a06-b0c9-57ad-a4fb-36a6bd7aa47d,
1997-open-seattle-usa,open_doubles_footbag_net,4,2,Andy Ronald,39bc6c51-d2e0-5930-8677-51828c12de14,
1997-open-seattle-usa,open_footbag_golf,1,1,Steve Dusablon,b946c187-fb73-54fb-bc77-5b2bf8209df8,
1997-open-seattle-usa,open_footbag_golf,2,1,Dr. Mike Stefanelli,98e6bef0-c1f7-5bb2-b99c-a31a359e2540,
1997-open-seattle-usa,open_footbag_golf,3,1,Jim Cobb,6a237359-73fe-5fa8-a76c-569a610a0e3f,
1997-open-seattle-usa,open_footbag_golf,4,1,Scott Milne,53335424-f4eb-5933-8b9b-939b6f177ea2,
1997-open-seattle-usa,open_singles_footbag_net,1,1,Ken Shults,2a6a7c9e-1d8a-4f9a-a8f5-6f3a3c1e9b0f,
1997-open-seattle-usa,open_singles_footbag_net,2,1,Jake Leong,e1366d5a-ad96-5f07-88e4-d0c4550d2696,
1997-open-seattle-usa,open_singles_footbag_net,3,1,Andy Ronald,39bc6c51-d2e0-5930-8677-51828c12de14,
1997-open-seattle-usa,open_singles_footbag_net,4,1,Thomas Loria,7f67bd53-c270-56ad-9879-0de25cf75825,
1997-open-seattle-usa,womens_singles_footbag_net,1,1,Evanne Lamarche,299071d7-2781-514f-93b1-6b7a7059ab8a,
1997-open-seattle-usa,womens_singles_footbag_net,2,1,Becca English-Ross,93d75393-13d7-55c0-b23e-cf0c9a077583,
1997-open-seattle-usa,womens_singles_footbag_net,3,1,Amy Westberg,7d915cea-c796-5579-830e-2c5e53e4ac44,
1997-open-seattle-usa,womens_singles_footbag_net,4,1,Juliet Pendray,96dfe510-dfff-53b3-a7ce-7bcc852778c8,
1997-state-games-oregon-gresham-usa,intermediate_5_minute_timed_consecutives,1,1,Jason Peppin,ad1a4e9d-727b-50be-8dbb-4fbccafcc00b,
1997-state-games-oregon-gresham-usa,intermediate_5_minute_timed_consecutives,2,1,John Armstrong,4ec0d0f6-9dec-5a36-9b6d-853b468e34ce,
1997-state-games-oregon-gresham-usa,intermediate_5_minute_timed_consecutives,3,1,Pete Keil,75808ad0-c5d4-5cd7-8642-3f24bb55081c,
1997-state-games-oregon-gresham-usa,intermediate_singles_net,1,1,John Armstrong,4ec0d0f6-9dec-5a36-9b6d-853b468e34ce,
1997-state-games-oregon-gresham-usa,intermediate_singles_net,2,1,Pete Keil,75808ad0-c5d4-5cd7-8642-3f24bb55081c,
1997-state-games-oregon-gresham-usa,intermediate_singles_net,3,1,Jason Peppin,ad1a4e9d-727b-50be-8dbb-4fbccafcc00b,
1997-state-games-oregon-gresham-usa,intermediate_singles_net,4,1,Victor Borchard,cd7bbb96-3e44-56cc-b4e2-2e0df1cfc4b0,
1997-state-games-oregon-gresham-usa,open_5_minute_timed_consecutives,1,1,Doug Gannon,9780a575-f413-502c-8bcf-2e50758bd4ad,
1997-state-games-oregon-gresham-usa,open_5_minute_timed_consecutives,2,1,Charles Baldwin,f9fb2116-3bc7-56d4-9d62-4967ec689255,
1997-state-games-oregon-gresham-usa,open_5_minute_timed_consecutives,3,1,Mike Grueter,247929d0-57bc-5f9c-bff5-c4557d471b42,
1997-state-games-oregon-gresham-usa,open_doubles_net,1,1,Kenny Shults,2a6a7c9e-1d8a-4f9a-a8f5-6f3a3c1e9b0f,
1997-state-games-oregon-gresham-usa,open_doubles_net,1,2,Yossarian Kelley,6190f6f2-cb6d-55d2-8e57-d3933f2de09a,
1997-state-games-oregon-gresham-usa,open_doubles_net,2,1,David Bernard,809de441-ec82-525f-adf0-8505e05dba9d,
1997-state-games-oregon-gresham-usa,open_doubles_net,2,2,Andy Ronald,39bc6c51-d2e0-5930-8677-51828c12de14,
1997-state-games-oregon-gresham-usa,open_doubles_net,3,1,Doug Gannon,9780a575-f413-502c-8bcf-2e50758bd4ad,
1997-state-games-oregon-gresham-usa,open_doubles_net,3,2,Brandon Crum,224a5a63-3780-5417-a356-b1d2f48167c4,
1997-state-games-oregon-gresham-usa,open_doubles_net,4,1,Steve Dusablon,b946c187-fb73-54fb-bc77-5b2bf8209df8,
1997-state-games-oregon-gresham-usa,open_doubles_net,4,2,Simon Hearsey,b27f71e0-36e9-5d80-8639-d080e366f204,
1997-state-games-oregon-gresham-usa,open_doubles_net,5,1,Rob Woodhull,48af39a7-ec96-5d6d-a086-8e12fe0fdf06,
1997-state-games-oregon-gresham-usa,open_doubles_net,5,2,Eric Sorensen,d6419e53-1b1a-52f8-95c9-68067ad534a4,
1997-state-games-oregon-gresham-usa,open_doubles_net,6,1,Mike Grueter,247929d0-57bc-5f9c-bff5-c4557d471b42,
1997-state-games-oregon-gresham-usa,open_doubles_net,6,2,Greg Potts,97771593-c865-5ac9-b7bf-c76ba6159476,
1997-state-games-oregon-gresham-usa,open_singles_net,1,1,Kenny Shults,2a6a7c9e-1d8a-4f9a-a8f5-6f3a3c1e9b0f,
1997-state-games-oregon-gresham-usa,open_singles_net,2,1,David Bernard,809de441-ec82-525f-adf0-8505e05dba9d,
1997-state-games-oregon-gresham-usa,open_singles_net,3,1,Yossarian Kelley,6190f6f2-cb6d-55d2-8e57-d3933f2de09a,
1997-state-games-oregon-gresham-usa,open_singles_net,4,1,Steve Dusablon,b946c187-fb73-54fb-bc77-5b2bf8209df8,
1997-state-games-oregon-gresham-usa,open_singles_net,5,1,Greg Potts,97771593-c865-5ac9-b7bf-c76ba6159476,
1997-state-games-oregon-gresham-usa,open_singles_net,6,1,Doug Gannon,9780a575-f413-502c-8bcf-2e50758bd4ad,
1997-state-games-oregon-gresham-usa,womens_singles_net,1,1,Lori Chisholm,cda92b60-08cf-596c-84f7-ec9f9a36bd69,
1997-state-games-oregon-gresham-usa,womens_singles_net,2,1,Jamie Coles,8f3a58d2-7a24-5ea5-bab8-ab5af87768de,
1997-state-games-oregon-gresham-usa,womens_singles_net,3,1,Jen Zuroweste,ec7ce67d-86f5-59d4-9e0d-bd4a773fc160,
1997-state-games-oregon-gresham-usa,womens_singles_net,4,1,Stacey Frei,9a120cb8-9fdf-5d74-b653-410411aedd45,
1997-ultimate-chaos-outdoor-carbondale-usa,intermediate_doubles_net,1,1,Mike Voightmann,89ff2e20-dbee-5110-bcf4-f4708867d303,
1997-ultimate-chaos-outdoor-carbondale-usa,intermediate_doubles_net,1,2,Corey Current,4f88ab52-2627-5f0c-9c6b-13b173c86228,
1997-ultimate-chaos-outdoor-carbondale-usa,intermediate_doubles_net,2,1,Captain Chaos,798fe27c-7247-5c17-929a-2796c47dbc7b,
1997-ultimate-chaos-outdoor-carbondale-usa,intermediate_doubles_net,2,2,Anthony Mehok,85893b82-6d2a-510c-8d80-29195ef9f6a9,
1997-ultimate-chaos-outdoor-carbondale-usa,intermediate_doubles_net,3,1,Clarence Evans,ce05d641-e392-5177-80d9-231754e0fd19,
1997-ultimate-chaos-outdoor-carbondale-usa,intermediate_doubles_net,3,2,Jeremy Keller,e0f19cce-5d6a-5f62-847a-bd05ef24b11b,
1997-ultimate-chaos-outdoor-carbondale-usa,intermediate_singles_net,1,1,Mike Voightmann,89ff2e20-dbee-5110-bcf4-f4708867d303,
1997-ultimate-chaos-outdoor-carbondale-usa,intermediate_singles_net,2,1,Jeremy Keller,e0f19cce-5d6a-5f62-847a-bd05ef24b11b,
1997-ultimate-chaos-outdoor-carbondale-usa,intermediate_singles_net,3,1,Cory Current,f1f49edd-da47-536a-b759-de441795fc2f,
1997-ultimate-chaos-outdoor-carbondale-usa,intermediate_singles_net,4,1,Clarence Evans,ce05d641-e392-5177-80d9-231754e0fd19,
1997-ultimate-chaos-outdoor-carbondale-usa,open_doubles_net,1,1,Allen Petersen,64472889-80b6-5457-a226-8aa66fa810fd,
1997-ultimate-chaos-outdoor-carbondale-usa,open_doubles_net,1,2,Steve Smith,6bddaecf-3335-5caf-ab0c-51a97fce26e2,
1997-ultimate-chaos-outdoor-carbondale-usa,open_doubles_net,2,1,Davie Piper,58cb9eef-615d-513d-9851-834e6c26b416,
1997-ultimate-chaos-outdoor-carbondale-usa,open_doubles_net,2,2,P.T. Lovern,04c7dd58-38b3-5d85-af37-5551f9882a42,
1997-ultimate-chaos-outdoor-carbondale-usa,open_doubles_net,3,1,Will Guyette,651e7911-2676-5806-b8ed-4f96c0997269,
1997-ultimate-chaos-outdoor-carbondale-usa,open_doubles_net,3,2,Tim Shepard,09913fa8-3c7e-54b2-b6fa-c2260fe568c3,
1997-ultimate-chaos-outdoor-carbondale-usa,open_freestyle,1,1,Scott Davidson,274d2f51-e2d5-5458-be40-6b9211ff813e,
1997-ultimate-chaos-outdoor-carbondale-usa,open_freestyle,2,1,Joe Marshall,2da536fa-2bc8-5e6f-ab5b-c355044d5ca0,
1997-ultimate-chaos-outdoor-carbondale-usa,open_freestyle,3,1,Allen Petersen,64472889-80b6-5457-a226-8aa66fa810fd,
1997-ultimate-chaos-outdoor-carbondale-usa,open_singles_net,1,1,Allen Petersen,64472889-80b6-5457-a226-8aa66fa810fd,
1997-ultimate-chaos-outdoor-carbondale-usa,open_singles_net,2,1,Steve Smith,6bddaecf-3335-5caf-ab0c-51a97fce26e2,
1997-ultimate-chaos-outdoor-carbondale-usa,open_singles_net,3,1,P.T. Lovern,04c7dd58-38b3-5d85-af37-5551f9882a42,
1997-ultimate-chaos-outdoor-carbondale-usa,womens_freestyle,1,1,Val Davidson,2350b306-4195-5e7a-9f46-6e52a9461f75,
1997-ultimate-chaos-outdoor-carbondale-usa,womens_freestyle,2,1,Kris Johnson,11eddf6e-f133-57e4-a1c3-7f50d5bdb65a,
1997-ultimate-chaos-outdoor-carbondale-usa,womens_freestyle,3,1,Krista Medek,a1bbdff5-7782-54cb-b89b-894d3e106457,
1997-university-oregon-tournament-eugene-usa,doubles_golf,1,1,Andy Ronald,39bc6c51-d2e0-5930-8677-51828c12de14,
1997-university-oregon-tournament-eugene-usa,doubles_golf,1,2,Jeff Johnson,76c8b933-3ec9-53e9-b2a7-a862b32704db,
1997-university-oregon-tournament-eugene-usa,doubles_golf,2,1,Becca English-Ross,93d75393-13d7-55c0-b23e-cf0c9a077583,
1997-university-oregon-tournament-eugene-usa,doubles_golf,2,2,Mike Bilan,74af7cb0-2d11-5bbb-9dd6-e007a5aaa915,
1997-university-oregon-tournament-eugene-usa,doubles_golf,3,1,Jim Fitzgerald,b54020bc-1a1a-5d23-89e1-34617b3514fa,
1997-university-oregon-tournament-eugene-usa,doubles_golf,3,2,Tricia George,26349aa8-a1ff-5e6a-bff5-f93a89d20c68,
1997-university-oregon-tournament-eugene-usa,doubles_golf,3,3,Gregg Potts,7f28a753-d941-5bd5-a0d2-7c6dfca147bc,
1997-university-oregon-tournament-eugene-usa,doubles_golf,3,4,Jim Cobb,6a237359-73fe-5fa8-a76c-569a610a0e3f,
1997-university-oregon-tournament-eugene-usa,intermediate_doubles,1,1,Christy Rapp,cc0cf08b-e3d0-5e6e-89de-1edbe3a1769d,
1997-university-oregon-tournament-eugene-usa,intermediate_doubles,1,2,Wendy Curran,e1c0ada9-2ca8-5b43-956d-0070e61dc03c,
1997-university-oregon-tournament-eugene-usa,intermediate_doubles,2,1,Iain McKechnie,be0dcefe-ced0-5fe3-92c3-9083e1c384d0,
1997-university-oregon-tournament-eugene-usa,intermediate_doubles,2,2,Ben Kersens,643c809b-a507-583f-b3b8-3004339f0877,
1997-university-oregon-tournament-eugene-usa,intermediate_doubles,3,1,Aaron Gregg,0bf96614-8396-5c18-bdb0-501af1fa9c81,
1997-university-oregon-tournament-eugene-usa,intermediate_doubles,3,2,Bobby Heiney,0d499dd0-e1a4-5787-bd32-7ff7d4ad594f,
1997-university-oregon-tournament-eugene-usa,intermediate_doubles,4,1,Will Webb,6e7308b5-a952-53d6-926a-72756b2efce7,
1997-university-oregon-tournament-eugene-usa,intermediate_doubles,4,2,Tyler Lynn,8293a804-253f-5d18-ba7e-2d1bec2c5fb1,
1997-university-oregon-tournament-eugene-usa,intermediate_singles,1,1,Charlie Baldwin,e0dc852f-0adf-5bce-8307-33c6c6bb5eed,
1997-university-oregon-tournament-eugene-usa,intermediate_singles,2,1,Bobby Heiney,0d499dd0-e1a4-5787-bd32-7ff7d4ad594f,
1997-university-oregon-tournament-eugene-usa,intermediate_singles,3,1,Iain McKechnie,be0dcefe-ced0-5fe3-92c3-9083e1c384d0,
1997-university-oregon-tournament-eugene-usa,intermediate_singles,4,1,Aaron Gregg,0bf96614-8396-5c18-bdb0-501af1fa9c81,
1997-university-oregon-tournament-eugene-usa,mixed_doubles,1,1,Tricia George,26349aa8-a1ff-5e6a-bff5-f93a89d20c68,
1997-university-oregon-tournament-eugene-usa,mixed_doubles,1,2,Kenny Shults,2a6a7c9e-1d8a-4f9a-a8f5-6f3a3c1e9b0f,
1997-university-oregon-tournament-eugene-usa,mixed_doubles,2,1,Julie Symons,adc70b9b-7496-5ded-8feb-fdc8e9c5d21c,
1997-university-oregon-tournament-eugene-usa,mixed_doubles,2,2,Alexi Deschenes,4f763ef4-fb7b-5fcb-9883-988370e20b2e,
1997-university-oregon-tournament-eugene-usa,mixed_doubles,3,1,Evanne La Marche,299071d7-2781-514f-93b1-6b7a7059ab8a,
1997-university-oregon-tournament-eugene-usa,mixed_doubles,3,2,Andy Ronald,39bc6c51-d2e0-5930-8677-51828c12de14,
1997-university-oregon-tournament-eugene-usa,mixed_doubles,4,1,Juliet Pendray,96dfe510-dfff-53b3-a7ce-7bcc852778c8,
1997-university-oregon-tournament-eugene-usa,mixed_doubles,4,2,Crass,a8703b52-eb8b-5db5-9a1a-190791951403,
1997-university-oregon-tournament-eugene-usa,novice_doubles_saturday,1,1,Judy Prokopiak,ac0321c2-f8b2-5a39-b923-ed5e22ebbbdd,
1997-university-oregon-tournament-eugene-usa,novice_doubles_saturday,1,2,Lucas,7e01e372-e801-5b2d-826a-eb689e792016,
1997-university-oregon-tournament-eugene-usa,novice_doubles_saturday,3,1,Eli Laird,f50b3c75-c930-5a71-a9f4-c5dda9e3a430,
1997-university-oregon-tournament-eugene-usa,novice_doubles_saturday,3,2,Barry Thorsen,03ab6375-1357-52ad-be82-4fe60aff6347,
1997-university-oregon-tournament-eugene-usa,open_doubles,1,1,Dave Bernard,e8e44ba7-c704-5b37-bb6b-1c97ec405c21,
1997-university-oregon-tournament-eugene-usa,open_doubles,1,2,Chris Routh,b08606fb-8072-5d14-ae24-b1881c22be54,
1997-university-oregon-tournament-eugene-usa,open_doubles,2,1,Kenny Shults,2a6a7c9e-1d8a-4f9a-a8f5-6f3a3c1e9b0f,
1997-university-oregon-tournament-eugene-usa,open_doubles,2,2,Rob Adams,20d639b1-087f-5227-9eaa-6dd342d57439,
1997-university-oregon-tournament-eugene-usa,open_doubles,3,1,Julie Symons,adc70b9b-7496-5ded-8feb-fdc8e9c5d21c,
1997-university-oregon-tournament-eugene-usa,open_doubles,3,2,Alexi Deschenes,4f763ef4-fb7b-5fcb-9883-988370e20b2e,
1997-university-oregon-tournament-eugene-usa,open_doubles,4,1,Thomas Loria,7f67bd53-c270-56ad-9879-0de25cf75825,
1997-university-oregon-tournament-eugene-usa,open_doubles,4,2,Jim Cobb,6a237359-73fe-5fa8-a76c-569a610a0e3f,
1997-university-oregon-tournament-eugene-usa,open_singles,1,1,Dave Bernard,e8e44ba7-c704-5b37-bb6b-1c97ec405c21,
1997-university-oregon-tournament-eugene-usa,open_singles,2,1,"Chris ""Gator"" Routh",b08606fb-8072-5d14-ae24-b1881c22be54,
1997-university-oregon-tournament-eugene-usa,open_singles,3,1,Andy Ronald,39bc6c51-d2e0-5930-8677-51828c12de14,
1997-university-oregon-tournament-eugene-usa,open_singles,4,1,Patrick Aswad,4c34f297-c351-5e1b-926b-406586e26269,
1997-university-oregon-tournament-eugene-usa,singles_golf,1,1,"Jim ""Toes"" Fitzgerald",af0099f9-0c87-581b-af29-8f875064cbb4,
1997-university-oregon-tournament-eugene-usa,singles_golf,2,1,Becca English-Ross,93d75393-13d7-55c0-b23e-cf0c9a077583,
1997-university-oregon-tournament-eugene-usa,singles_golf,3,1,"Jeff ""Animal"" Johnson",76c8b933-3ec9-53e9-b2a7-a862b32704db,
1997-university-oregon-tournament-eugene-usa,singles_golf,4,1,Andy Ronald,39bc6c51-d2e0-5930-8677-51828c12de14,
1997-university-oregon-tournament-eugene-usa,womens_singles,1,1,Julie Symons,adc70b9b-7496-5ded-8feb-fdc8e9c5d21c,
1997-university-oregon-tournament-eugene-usa,womens_singles,2,1,Becca English-Ross,93d75393-13d7-55c0-b23e-cf0c9a077583,
1997-university-oregon-tournament-eugene-usa,womens_singles,3,1,Evanne LaMarche,299071d7-2781-514f-93b1-6b7a7059ab8a,
1997-university-oregon-tournament-eugene-usa,womens_singles,4,1,Amy Westberg,7d915cea-c796-5579-830e-2c5e53e4ac44,
1997-worlds-portland-usa,intermediate_doubles_net,1,1,Edwin Veltman,62bdd1f4-4414-5259-9996-91770a34d09f,
1997-worlds-portland-usa,intermediate_doubles_net,1,2,Adrian Verhoef,2824a5fd-45b1-5923-9bcc-a35d9a475770,
1997-worlds-portland-usa,intermediate_doubles_net,2,1,Geoff Hand,2fba2bff-d73a-5082-ad4c-b956439788bd,
1997-worlds-portland-usa,intermediate_doubles_net,2,2,Phil Madigan,7d56e0ae-9f7d-50c5-9f37-85397556519d,
1997-worlds-portland-usa,intermediate_doubles_net,3,1,Jaimie Lepley,3e46c4db-089a-55ed-a5ff-f0ce0ed793f3,
1997-worlds-portland-usa,intermediate_doubles_net,3,2,Jason Stover,6a7344fb-6e83-562a-b8be-f75a6cbdf75a,
1997-worlds-portland-usa,intermediate_doubles_net,4,1,Jesse Ruotsalainen,69c15972-e24a-5c9e-aa58-202d67b5dd4c,
1997-worlds-portland-usa,intermediate_doubles_net,4,2,Olli Savolainen,40230308-63ab-53ca-bea5-419ac7940818,
1997-worlds-portland-usa,intermediate_golf,1,1,Ben Little,b1f1ebbc-9b2a-58f9-bb36-6c8b6d751f19,
1997-worlds-portland-usa,intermediate_golf,2,1,Thomas Whitworth,05e4717a-ad04-55b2-8739-64f00dd7be9a,
1997-worlds-portland-usa,intermediate_golf,3,1,Jaimie Lepley,3e46c4db-089a-55ed-a5ff-f0ce0ed793f3,
1997-worlds-portland-usa,intermediate_golf,4,1,Tuomas Karki,e7937047-c7f1-5739-bb84-aceb23c17dd7,
1997-worlds-portland-usa,intermediate_singles_freestyle,1,1,Mika Koistinen,947f45c0-78b1-5c03-ae2e-ab431b5ae491,
1997-worlds-portland-usa,intermediate_singles_freestyle,2,1,Sean Wingert,2722dbc7-5a8f-5439-abcf-363fbc7a7bae,
1997-worlds-portland-usa,intermediate_singles_freestyle,3,1,Daniel Kramer,df1ea88c-0a16-59dc-b508-167e7d938d3e,
1997-worlds-portland-usa,intermediate_singles_freestyle,4,1,Forest Schrodt,a8489587-4463-53fe-b8d2-4717ee6ef01a,
1997-worlds-portland-usa,intermediate_singles_freestyle,5,1,Nathan Rhoads,9af9fa47-67ea-5376-8875-71bf24016a7a,
1997-worlds-portland-usa,intermediate_singles_net,1,1,Edwin Veltman,62bdd1f4-4414-5259-9996-91770a34d09f,
1997-worlds-portland-usa,intermediate_singles_net,2,1,Thomas Whitworth,05e4717a-ad04-55b2-8739-64f00dd7be9a,
1997-worlds-portland-usa,intermediate_singles_net,3,1,Tim Shepard,09913fa8-3c7e-54b2-b6fa-c2260fe568c3,
1997-worlds-portland-usa,intermediate_singles_net,4,1,Aaron Gregg,0bf96614-8396-5c18-bdb0-501af1fa9c81,
1997-worlds-portland-usa,intermediate_womens_singles_net,1,1,Kyle Beauliv,91e3ecb2-28a5-5de7-8746-827c2e417d75,
1997-worlds-portland-usa,intermediate_womens_singles_net,2,1,Wendy Curran,e1c0ada9-2ca8-5b43-956d-0070e61dc03c,
1997-worlds-portland-usa,intermediate_womens_singles_net,3,1,Juliet Pendray,96dfe510-dfff-53b3-a7ce-7bcc852778c8,
1997-worlds-portland-usa,intermediate_womens_singles_net,4,1,Lynn Moody,ded5166d-0890-5cea-9c38-793ba16170eb,
1997-worlds-portland-usa,mixed_doubles_freestyle,1,1,Greg Nelson,da2cbc95-e09b-5a22-9baf-00e25552c9b6,
1997-worlds-portland-usa,mixed_doubles_freestyle,1,2,Lisa McDaniel,f995558d-69d9-557a-892a-0e695d85250b,
1997-worlds-portland-usa,mixed_doubles_freestyle,2,1,Sam Conlon,ff744d13-860e-5ab6-8920-dac66414b828,
1997-worlds-portland-usa,mixed_doubles_freestyle,2,2,Steve Goldberg,0ae92001-5680-502c-95fa-500e6a808f14,
1997-worlds-portland-usa,mixed_doubles_freestyle,3,1,Paul Vorvick,7dee7ff1-d6c2-59e0-ace6-830b9ca1d6a1,
1997-worlds-portland-usa,mixed_doubles_freestyle,3,2,Tricia George,26349aa8-a1ff-5e6a-bff5-f93a89d20c68,
1997-worlds-portland-usa,mixed_doubles_freestyle,4,1,Becca English-Ross,93d75393-13d7-55c0-b23e-cf0c9a077583,
1997-worlds-portland-usa,mixed_doubles_freestyle,4,2,Kevin Courtney,eb40c6a6-7e80-5190-b77d-47a47735bc0b,
1997-worlds-portland-usa,mixed_doubles_net,1,1,Jody Welch,e333a5e6-3d76-513c-a9a4-f34c09c31b96,
1997-worlds-portland-usa,mixed_doubles_net,1,2,Brent Welch,95643c20-ec23-57a5-a742-5b44534ae959,
1997-worlds-portland-usa,mixed_doubles_net,2,1,Tricia George,26349aa8-a1ff-5e6a-bff5-f93a89d20c68,
1997-worlds-portland-usa,mixed_doubles_net,2,2,Kenny Shults,2a6a7c9e-1d8a-4f9a-a8f5-6f3a3c1e9b0f,
1997-worlds-portland-usa,mixed_doubles_net,3,1,Julie Symons,adc70b9b-7496-5ded-8feb-fdc8e9c5d21c,
1997-worlds-portland-usa,mixed_doubles_net,3,2,Alexi Deschenes,4f763ef4-fb7b-5fcb-9883-988370e20b2e,
1997-worlds-portland-usa,mixed_doubles_net,4,1,Lisa McDaniel,f995558d-69d9-557a-892a-0e695d85250b,
1997-worlds-portland-usa,mixed_doubles_net,4,2,Emmanuel Bouchard,3ef63282-9e9c-5f57-94c5-e1b5c4fe8c3c,
