event_id,discipline,placement,participant_order,display_name,player_name_raw,person_id,team_person_key,resolution_status,data_source
1986_eastregion,advanced_doubles_net,2,2,Ken 'Hammer' Hamric,,45a794f9-7454-5c6c-8743-4e0783b83006,,POST1997_LOCKED,POST1997
1986_eastregion,advanced_doubles_net,3,1,Jeff 'Animal' Johnson,,120ca106-75a3-5957-98b6-d2319defb4f5,,POST1997_LOCKED,POST1997
1986_eastregion,advanced_doubles_net,3,2,Peter Shunny,,5f056e75-0943-584d-8969-c6a2a03760f2,,POST1997_LOCKED,POST1997
1986_eastregion,advanced_singles_net,1,1,Jeff Johnson,,76c8b933-3ec9-53e9-b2a7-a862b32704db,,POST1997_LOCKED,POST1997
1986_eastregion,advanced_singles_net,2,1,Chris Routh,,b08606fb-8072-5d14-ae24-b1881c22be54,,POST1997_LOCKED,POST1997
1986_eastregion,advanced_singles_net,3,1,Ken Hamric,,3991f932-86d6-54ae-8e43-9f7e651142cf,,POST1997_LOCKED,POST1997
1986_eastregion,beginners_doubles_net,1,1,Stephen Saul,,3c4141fd-c62c-5392-8d4e-641d0e755e7b,,POST1997_LOCKED,POST1997
1986_eastregion,beginners_doubles_net,1,2,Mike Best,,894c7c45-6e4e-5bd9-af41-f68a39f5bcf9,,POST1997_LOCKED,POST1997
1986_eastregion,beginners_doubles_net,2,1,Ben Clark,,f8a2e4ab-66f8-5457-80ff-e4b0b7192740,,POST1997_LOCKED,POST1997
1986_eastregion,beginners_doubles_net,2,2,Joe Clark,,064c2b7e-c905-5eef-a3b5-ce8aef00d49f,,POST1997_LOCKED,POST1997
1986_eastregion,beginners_doubles_net,3,1,Brian Kenney,,21acf358-b81d-5e71-b8a4-cb7ed04704fe,,POST1997_LOCKED,POST1997
1986_eastregion,beginners_doubles_net,3,2,Christian Tremo,,0e73e28a-9e03-5074-a942-24bc7cae53e6,,POST1997_LOCKED,POST1997
1986_eastregion,beginners_singls_net,1,1,Stephen Saul,,3c4141fd-c62c-5392-8d4e-641d0e755e7b,,POST1997_LOCKED,POST1997
1986_eastregion,beginners_singls_net,2,1,Gary Schechner,,e34ecac7-c792-5800-9e2d-3b332ed6f74b,,POST1997_LOCKED,POST1997
1986_eastregion,beginners_singls_net,3,1,Peter Irish,,542be6a9-3b5a-5374-961b-9de19c0def7a,,POST1997_LOCKED,POST1997
1986_eastregion,doubles_one_pass_consecutive,1,1,Andy Linder,,64a7a989-aa2c-5a58-b141-e8378be4a962,,POST1997_LOCKED,POST1997
1986_eastregion,doubles_one_pass_consecutive,1,2,Rob McCloskey,,6842b20a-a927-5b6b-9501-4fae0e547a1f,,POST1997_LOCKED,POST1997
1986_eastregion,doubles_one_pass_consecutive,2,1,Constance Constable,,826201f8-2540-5663-9bbf-239e94ccee43,,POST1997_LOCKED,POST1997
1986_eastregion,doubles_one_pass_consecutive,2,2,Jimmy Caveny,,a2a4810d-114c-5d4d-8d39-c2ad021a2f2e,,POST1997_LOCKED,POST1997
1986_eastregion,doubles_one_pass_consecutive,3,1,Adam Eisner,,91a047ef-e294-58ca-8ffd-b8bb18c65361,,POST1997_LOCKED,POST1997
1986_eastregion,doubles_one_pass_consecutive,3,2,Dennis Griffin,,229212a9-513e-5b9a-87fc-779d686bca05,,POST1997_LOCKED,POST1997
1986_eastregion,footbag_freestyle,1,1,Andy Linder,,64a7a989-aa2c-5a58-b141-e8378be4a962,,POST1997_LOCKED,POST1997
1986_eastregion,footbag_freestyle,1,2,Eric Wulff,,e8b82661-4428-5e51-a786-29bf7a23728f,,POST1997_LOCKED,POST1997
1986_eastregion,footbag_freestyle,2,1,Mark Ciccetti,,2fc1dbbc-e9a1-50b9-84fd-1bd5b90356e4,,POST1997_LOCKED,POST1997
1986_eastregion,footbag_freestyle,2,2,Dale Crawford,,0265138a-6895-5c82-b7c3-3f02d9a61e68,,POST1997_LOCKED,POST1997
1986_eastregion,footbag_freestyle,3,1,Constance Constable,,826201f8-2540-5663-9bbf-239e94ccee43,,POST1997_LOCKED,POST1997
1986_eastregion,footbag_freestyle,3,2,Jimmy Caveny,,a2a4810d-114c-5d4d-8d39-c2ad021a2f2e,,POST1997_LOCKED,POST1997
1986_eastregion,footbag_golf,1,1,Jeff Johnson,,76c8b933-3ec9-53e9-b2a7-a862b32704db,,POST1997_LOCKED,POST1997
1986_eastregion,footbag_golf,2,1,Jim Caveney,,df329352-6f3b-5e98-b23b-1af6737d100b,,POST1997_LOCKED,POST1997
1986_eastregion,footbag_golf,3,1,Charlie Hallowell,,6c04bcd5-bb8f-56c7-b90e-db057e98ffa9,,POST1997_LOCKED,POST1997
1986_eastregion,mixed_doubles_footbag_net,1,1,Constance Constable,,826201f8-2540-5663-9bbf-239e94ccee43,,POST1997_LOCKED,POST1997
1986_eastregion,mixed_doubles_footbag_net,1,2,Jimmy Caveny,,a2a4810d-114c-5d4d-8d39-c2ad021a2f2e,,POST1997_LOCKED,POST1997
1986_eastregion,mixed_doubles_footbag_net,2,1,Grace Carnebalino,,128a0fc2-589a-56c2-ad99-05707a2bdce7,,POST1997_LOCKED,POST1997
1986_eastregion,mixed_doubles_footbag_net,2,2,Andy Linder,,64a7a989-aa2c-5a58-b141-e8378be4a962,,POST1997_LOCKED,POST1997
1986_eastregion,mixed_doubles_footbag_net,3,1,Marta Cano,,f354fac0-927b-5bbd-898c-83c3abc522e0,,POST1997_LOCKED,POST1997
1986_eastregion,mixed_doubles_footbag_net,3,2,Charlie Hallowell,,6c04bcd5-bb8f-56c7-b90e-db057e98ffa9,,POST1997_LOCKED,POST1997
1986_eastregion,womens_doubles_net,1,1,Constance Constable,,826201f8-2540-5663-9bbf-239e94ccee43,,POST1997_LOCKED,POST1997
1986_eastregion,womens_doubles_net,1,2,Paula Elsner,,3726d460-b45f-529c-8d8f-b27f1485a122,,POST1997_LOCKED,POST1997
1986_eastregion,womens_doubles_net,2,1,Mary Barnett,,6e84a3e0-fc45-5c43-94c0-dd143d0ad5d9,,POST1997_LOCKED,POST1997
1986_eastregion,womens_doubles_net,2,2,Holly Rae Taylor,,0a73887f-3e3a-5b9c-9c5f-7786b1d6eabf,,POST1997_LOCKED,POST1997
1986_eastregion,womens_doubles_net,3,1,Ruth Osterman,,a10fa54f-eadb-5842-8df1-fdca1920e7e7,,POST1997_LOCKED,POST1997
1986_eastregion,womens_doubles_net,3,2,Kathy Guenther,,d3b2157c-d8b8-5f01-8338-fbe5c27ce5db,,POST1997_LOCKED,POST1997
1986_eastregion,womens_singles_net,1,1,Constance Constable,,826201f8-2540-5663-9bbf-239e94ccee43,,POST1997_LOCKED,POST1997
1986_eastregion,womens_singles_net,2,1,Mary Barnett,,6e84a3e0-fc45-5c43-94c0-dd143d0ad5d9,,POST1997_LOCKED,POST1997
1986_eastregion,womens_singles_net,3,1,Brenda Carmen,,9de9e8c6-1cb4-51a5-a2c6-498ce712d8e5,,POST1997_LOCKED,POST1997
1990_eastregion,amateur_doubles_net,1,1,Jack Lentz,,57dca99e-db45-5b32-83f4-c188d1d24c50,,POST1997_LOCKED,POST1997
1990_eastregion,amateur_doubles_net,1,2,Kevin Arins,,10e01381-029f-5eab-8e38-31e8e24c0c30,,POST1997_LOCKED,POST1997
1990_eastregion,amateur_doubles_net,2,1,Christian Tremo,,0e73e28a-9e03-5074-a942-24bc7cae53e6,,POST1997_LOCKED,POST1997
1990_eastregion,amateur_doubles_net,2,2,Dan Luciano,,8c864c1b-16e2-568f-9cdc-4edefbcb0168,,POST1997_LOCKED,POST1997
1990_eastregion,amateur_doubles_net,3,1,Line Duchenes,,e9ec1101-308a-50eb-a40a-d8bfb24a9a1e,,POST1997_LOCKED,POST1997
1990_eastregion,amateur_doubles_net,3,2,Joan Pollack,,40949c35-5007-566a-aa73-41cc3d3a4421,,POST1997_LOCKED,POST1997
1990_eastregion,amateur_footbag_golf,1,1,Jack Lentz,,57dca99e-db45-5b32-83f4-c188d1d24c50,,POST1997_LOCKED,POST1997
1990_eastregion,amateur_footbag_golf,2,1,Jeff Golden,,bd9b69a6-b797-5837-b1b8-d84472e52915,,POST1997_LOCKED,POST1997
1990_eastregion,amateur_footbag_golf,3,1,Dan Luciano,,8c864c1b-16e2-568f-9cdc-4edefbcb0168,,POST1997_LOCKED,POST1997
1990_eastregion,amateur_one_pass_consecutive,1,1,Jeff Golden,,bd9b69a6-b797-5837-b1b8-d84472e52915,,POST1997_LOCKED,POST1997
1990_eastregion,amateur_one_pass_consecutive,1,2,Dan Luciano,,8c864c1b-16e2-568f-9cdc-4edefbcb0168,,POST1997_LOCKED,POST1997
1990_eastregion,amateur_one_pass_consecutive,2,1,Jack Lentz,,57dca99e-db45-5b32-83f4-c188d1d24c50,,POST1997_LOCKED,POST1997
1990_eastregion,amateur_one_pass_consecutive,2,2,Kevin Arins,,10e01381-029f-5eab-8e38-31e8e24c0c30,,POST1997_LOCKED,POST1997
1990_eastregion,amateur_one_pass_consecutive,3,1,Rich Venville,,ad124386-df17-5977-8e22-653e35713387,,POST1997_LOCKED,POST1997
1990_eastregion,amateur_one_pass_consecutive,3,2,Shawn Fisher,,14d56111-9811-5543-be08-9263c5dafabd,,POST1997_LOCKED,POST1997
1990_eastregion,amateur_singles_net,1,1,Jack Lentz,,57dca99e-db45-5b32-83f4-c188d1d24c50,,POST1997_LOCKED,POST1997
1990_eastregion,amateur_singles_net,2,1,Christian Tremo,,0e73e28a-9e03-5074-a942-24bc7cae53e6,,POST1997_LOCKED,POST1997
1990_eastregion,amateur_singles_net,3,1,Jeff Golden,,bd9b69a6-b797-5837-b1b8-d84472e52915,,POST1997_LOCKED,POST1997
1990_eastregion,amateur_singles_timed_consecutive,1,1,Dan Luciano,,8c864c1b-16e2-568f-9cdc-4edefbcb0168,,POST1997_LOCKED,POST1997
1990_eastregion,amateur_singles_timed_consecutive,2,1,Jack Lentz,,57dca99e-db45-5b32-83f4-c188d1d24c50,,POST1997_LOCKED,POST1997
1990_eastregion,amateur_singles_timed_consecutive,3,1,Kevin Arins,,10e01381-029f-5eab-8e38-31e8e24c0c30,,POST1997_LOCKED,POST1997
1990_eastregion,footbag_freestyle,1,1,Eric Wulff,,e8b82661-4428-5e51-a786-29bf7a23728f,,POST1997_LOCKED,POST1997
1990_eastregion,footbag_freestyle,2,1,Greg Nelson,,da2cbc95-e09b-5a22-9baf-00e25552c9b6,,POST1997_LOCKED,POST1997
1990_eastregion,footbag_freestyle,3,1,Peter Irish,,542be6a9-3b5a-5374-961b-9de19c0def7a,,POST1997_LOCKED,POST1997
1990_eastregion,open_doubles_net,1,1,Yves Archambault,,691f48a0-1dbd-5ef5-99ea-13615a7437d2,,POST1997_LOCKED,POST1997
1990_eastregion,open_doubles_net,1,2,Lisa McDaniel Jones,,f995558d-69d9-557a-892a-0e695d85250b,,POST1997_LOCKED,POST1997
1990_eastregion,open_doubles_net,2,1,Martin Cote,,6d50650f-7f41-5484-894f-74986085f48b,,POST1997_LOCKED,POST1997
1990_eastregion,open_doubles_net,2,2,Andrew Morgan,,79adde13-a415-5c0c-acc0-6c30e2caa012,,POST1997_LOCKED,POST1997
1990_eastregion,open_doubles_net,3,1,Martin Graton,,d0fd4b0a-a59e-525d-a918-eefb16c70e80,,POST1997_LOCKED,POST1997
1990_eastregion,open_doubles_net,3,2,Rob McCloskey,,6842b20a-a927-5b6b-9501-4fae0e547a1f,,POST1997_LOCKED,POST1997
1990_eastregion,open_footbag_golf,1,1,Rob McCloskey,,6842b20a-a927-5b6b-9501-4fae0e547a1f,,POST1997_LOCKED,POST1997
1990_eastregion,open_footbag_golf,2,1,Peter Irish,,542be6a9-3b5a-5374-961b-9de19c0def7a,,POST1997_LOCKED,POST1997
1990_eastregion,open_footbag_golf,3,1,Joe Solonoski,,2ec7a35d-e4db-5e12-bd89-107bb277ce07,,POST1997_LOCKED,POST1997
1990_eastregion,open_one_pass_consecutive,1,1,Eric Wulff,,e8b82661-4428-5e51-a786-29bf7a23728f,,POST1997_LOCKED,POST1997
1990_eastregion,open_one_pass_consecutive,1,2,Rob McCloskey,,6842b20a-a927-5b6b-9501-4fae0e547a1f,,POST1997_LOCKED,POST1997
1990_eastregion,open_one_pass_consecutive,2,1,Russ Willi,,a012bafd-6d10-5ced-b604-d05c9a73cbb2,,POST1997_LOCKED,POST1997
1990_eastregion,open_one_pass_consecutive,2,2,Peter Irish,,542be6a9-3b5a-5374-961b-9de19c0def7a,,POST1997_LOCKED,POST1997
1990_eastregion,open_one_pass_consecutive,3,1,Martin Cote,,6d50650f-7f41-5484-894f-74986085f48b,,POST1997_LOCKED,POST1997
1990_eastregion,open_one_pass_consecutive,3,2,Martin Gratan,,5c7ba9a6-1232-5746-acf6-2233e7bea6cb,,POST1997_LOCKED,POST1997
1990_eastregion,open_singles_net,1,1,Yves Archambault,,691f48a0-1dbd-5ef5-99ea-13615a7437d2,,POST1997_LOCKED,POST1997
1990_eastregion,open_singles_net,2,1,Martin Cote,,6d50650f-7f41-5484-894f-74986085f48b,,POST1997_LOCKED,POST1997
1990_eastregion,open_singles_net,3,1,Rob McCloskey,,6842b20a-a927-5b6b-9501-4fae0e547a1f,,POST1997_LOCKED,POST1997
1990_eastregion,open_singles_timed_consecutive,1,1,Eric Wulff,,e8b82661-4428-5e51-a786-29bf7a23728f,,POST1997_LOCKED,POST1997
1990_eastregion,open_singles_timed_consecutive,2,1,Ed Orlando,,f012ee54-0fa2-5b6e-9c10-c8aa3b1bcf02,,POST1997_LOCKED,POST1997
1990_eastregion,open_singles_timed_consecutive,3,1,Rob McCloskey,,6842b20a-a927-5b6b-9501-4fae0e547a1f,,POST1997_LOCKED,POST1997
1991_eastregion,intermediate_5_minute_timed_consecutive,1,1,Flip Derr,,d5cd223b-d711-5f67-8a82-132058b92eb3,,POST1997_LOCKED,POST1997
1991_eastregion,intermediate_5_minute_timed_consecutive,2,1,Adam Hutchinson,,3411998f-eba4-56d9-9ce6-15625a0207ea,,POST1997_LOCKED,POST1997
1991_eastregion,intermediate_5_minute_timed_consecutive,3,1,Mike Hasson,,cd958134-6163-5321-8e33-c07281b3fd3f,,POST1997_LOCKED,POST1997
1991_eastregion,intermediate_doubles_net,1,1,Adam Hutchinson,,3411998f-eba4-56d9-9ce6-15625a0207ea,,POST1997_LOCKED,POST1997
1991_eastregion,intermediate_doubles_net,1,2,Dave Soares,,e794e805-f0e1-5542-801a-660d9a8388a6,,POST1997_LOCKED,POST1997
1991_eastregion,intermediate_doubles_net,2,1,PJ,,4691d2e3-90a3-5c04-85d9-80f08119f52c,,POST1997_LOCKED,POST1997
1991_eastregion,intermediate_doubles_net,2,2,Sebastien Gomez,,5e247cdb-80be-5231-8206-ad106d102ddd,,POST1997_LOCKED,POST1997
1991_eastregion,intermediate_doubles_net,3,1,Scott Durfee,,cd035f70-1e6d-5620-b8eb-bf5809c756ab,,POST1997_LOCKED,POST1997
1991_eastregion,intermediate_doubles_net,3,2,Theodore Fritsch,,738cbf71-ad21-598f-a5b3-afdb8bdf543d,,POST1997_LOCKED,POST1997
1991_eastregion,intermediate_freestyle,1,1,Adam Hutchinson,,3411998f-eba4-56d9-9ce6-15625a0207ea,,POST1997_LOCKED,POST1997
1991_eastregion,intermediate_freestyle,2,1,Woody Defibaugh,,cfd7966f-4f55-5783-8346-d8f839237d48,,POST1997_LOCKED,POST1997
1991_eastregion,intermediate_freestyle,3,1,Mike Hasson,,cd958134-6163-5321-8e33-c07281b3fd3f,,POST1997_LOCKED,POST1997
1991_eastregion,intermediate_golf,1,1,Adam Hutchinson,,3411998f-eba4-56d9-9ce6-15625a0207ea,,POST1997_LOCKED,POST1997
1991_eastregion,intermediate_golf,2,1,Sebastian Gomez,,941a5874-3a1e-519f-adc7-8c7c3a152a65,,POST1997_LOCKED,POST1997
1991_eastregion,intermediate_golf,3,1,Dan Luciano,,8c864c1b-16e2-568f-9cdc-4edefbcb0168,,POST1997_LOCKED,POST1997
1991_eastregion,intermediate_golf,3,2,Scott Durfee,,cd035f70-1e6d-5620-b8eb-bf5809c756ab,,POST1997_LOCKED,POST1997
1991_eastregion,intermediate_one_pass_consecutive,1,1,Adam Hutchinson,,3411998f-eba4-56d9-9ce6-15625a0207ea,,POST1997_LOCKED,POST1997
1991_eastregion,intermediate_one_pass_consecutive,1,2,Flipp Derr,,c27376a4-743e-59d6-afe4-de633ef0b323,,POST1997_LOCKED,POST1997
1991_eastregion,intermediate_one_pass_consecutive,2,1,Vince Bradley,,2755dc36-4d8a-5fc8-bc6e-4df60cd9e924,,POST1997_LOCKED,POST1997
1991_eastregion,intermediate_one_pass_consecutive,2,2,Mike Hasson,,cd958134-6163-5321-8e33-c07281b3fd3f,,POST1997_LOCKED,POST1997
1991_eastregion,intermediate_one_pass_consecutive,3,1,Scott Durfee,,cd035f70-1e6d-5620-b8eb-bf5809c756ab,,POST1997_LOCKED,POST1997
1991_eastregion,intermediate_one_pass_consecutive,3,2,Theodore Fritsch,,738cbf71-ad21-598f-a5b3-afdb8bdf543d,,POST1997_LOCKED,POST1997
1991_eastregion,intermediate_singles_net,1,1,Sebastien Gomez,,5e247cdb-80be-5231-8206-ad106d102ddd,,POST1997_LOCKED,POST1997
1991_eastregion,intermediate_singles_net,2,1,Christian Tremo,,0e73e28a-9e03-5074-a942-24bc7cae53e6,,POST1997_LOCKED,POST1997
1991_eastregion,intermediate_singles_net,3,1,Dave Soares,,e794e805-f0e1-5542-801a-660d9a8388a6,,POST1997_LOCKED,POST1997
1991_eastregion,open_5_minute_timed_consecutive,1,1,Ed Orlando,,f012ee54-0fa2-5b6e-9c10-c8aa3b1bcf02,,POST1997_LOCKED,POST1997
1991_eastregion,open_5_minute_timed_consecutive,2,1,Eric Wulff,,e8b82661-4428-5e51-a786-29bf7a23728f,,POST1997_LOCKED,POST1997
1991_eastregion,open_5_minute_timed_consecutive,3,1,Yves Archambault,,691f48a0-1dbd-5ef5-99ea-13615a7437d2,,POST1997_LOCKED,POST1997
1991_eastregion,open_doubles_net,1,1,Yves Archambault,,691f48a0-1dbd-5ef5-99ea-13615a7437d2,,POST1997_LOCKED,POST1997
1991_eastregion,open_doubles_net,1,2,Martin Graton,,d0fd4b0a-a59e-525d-a918-eefb16c70e80,,POST1997_LOCKED,POST1997
1991_eastregion,open_doubles_net,2,1,Martin Cote,,6d50650f-7f41-5484-894f-74986085f48b,,POST1997_LOCKED,POST1997
1991_eastregion,open_doubles_net,2,2,Andrew Morgan,,79adde13-a415-5c0c-acc0-6c30e2caa012,,POST1997_LOCKED,POST1997
1991_eastregion,open_doubles_net,3,1,Rob McCloskey,,6842b20a-a927-5b6b-9501-4fae0e547a1f,,POST1997_LOCKED,POST1997
1991_eastregion,open_doubles_net,3,2,Jack Ognistoff,,76a8cb89-e664-54cc-8583-3e3e9cb8c140,,POST1997_LOCKED,POST1997
1991_eastregion,open_freestyle,1,1,Peter Irish,,542be6a9-3b5a-5374-961b-9de19c0def7a,,POST1997_LOCKED,POST1997
1991_eastregion,open_freestyle,2,1,Eric Wulff,,e8b82661-4428-5e51-a786-29bf7a23728f,,POST1997_LOCKED,POST1997
1991_eastregion,open_freestyle,3,1,Yves Archambault,,691f48a0-1dbd-5ef5-99ea-13615a7437d2,,POST1997_LOCKED,POST1997
1991_eastregion,open_golf,1,1,Chris Donofrio,,930c2d56-749c-5f85-a221-106ebb83e0b8,,POST1997_LOCKED,POST1997
1991_eastregion,open_golf,2,1,Martin Cote,,6d50650f-7f41-5484-894f-74986085f48b,,POST1997_LOCKED,POST1997
1991_eastregion,open_golf,3,1,Rob McCloskey,,6842b20a-a927-5b6b-9501-4fae0e547a1f,,POST1997_LOCKED,POST1997
1991_eastregion,open_one_pass_consecutive,1,1,Peter Irish,,542be6a9-3b5a-5374-961b-9de19c0def7a,,POST1997_LOCKED,POST1997
1991_eastregion,open_one_pass_consecutive,1,2,Rob McCloskey,,6842b20a-a927-5b6b-9501-4fae0e547a1f,,POST1997_LOCKED,POST1997
1991_eastregion,open_one_pass_consecutive,2,1,Bob Nicholson,,f68e33be-361c-5f4d-a3d8-ed83d4044638,,POST1997_LOCKED,POST1997
1991_eastregion,open_one_pass_consecutive,2,2,Peter Chandler,,7a64214f-be7f-5755-b3a3-ab760553bc7b,,POST1997_LOCKED,POST1997
1991_eastregion,open_one_pass_consecutive,3,1,Eric 'Bart' Bartholomay,,695fab5d-68af-5d62-b5cd-3d20b95c3fea,,POST1997_LOCKED,POST1997
1991_eastregion,open_one_pass_consecutive,3,2,Chris Donofrio,,930c2d56-749c-5f85-a221-106ebb83e0b8,,POST1997_LOCKED,POST1997
1991_eastregion,open_singles_net,1,1,Yves Archambault,,691f48a0-1dbd-5ef5-99ea-13615a7437d2,,POST1997_LOCKED,POST1997
1991_eastregion,open_singles_net,2,1,Chris Donofrio,,930c2d56-749c-5f85-a221-106ebb83e0b8,,POST1997_LOCKED,POST1997
1991_eastregion,open_singles_net,3,1,Martin Cote,,6d50650f-7f41-5484-894f-74986085f48b,,POST1997_LOCKED,POST1997
1997_air_a_zona,mixed_doubles,1,1,Lisa McDaniel Jones,,f995558d-69d9-557a-892a-0e695d85250b,,POST1997_LOCKED,POST1997
1997_air_a_zona,mixed_doubles,1,2,Emmanuel Bouchard,,3ef63282-9e9c-5f57-94c5-e1b5c4fe8c3c,,POST1997_LOCKED,POST1997
1997_air_a_zona,mixed_doubles,2,1,Julie Symons,,adc70b9b-7496-5ded-8feb-fdc8e9c5d21c,,POST1997_LOCKED,POST1997
1997_air_a_zona,mixed_doubles,2,2,Alexis Deschenes,,4f763ef4-fb7b-5fcb-9883-988370e20b2e,,POST1997_LOCKED,POST1997
1997_air_a_zona,mixed_doubles,3,1,Amy Westberg,,7d915cea-c796-5579-830e-2c5e53e4ac44,,POST1997_LOCKED,POST1997
1997_air_a_zona,mixed_doubles,3,2,Chris Routh,,b08606fb-8072-5d14-ae24-b1881c22be54,,POST1997_LOCKED,POST1997
1997_air_a_zona,open_doubles,1,1,Emmanuel Bouchard,,3ef63282-9e9c-5f57-94c5-e1b5c4fe8c3c,,POST1997_LOCKED,POST1997
1997_air_a_zona,open_doubles,1,2,Alexis Deschenes,,4f763ef4-fb7b-5fcb-9883-988370e20b2e,,POST1997_LOCKED,POST1997
1997_air_a_zona,open_doubles,2,1,Chris Routh,,b08606fb-8072-5d14-ae24-b1881c22be54,,POST1997_LOCKED,POST1997
1997_air_a_zona,open_doubles,2,2,Dave Bernard,,e8e44ba7-c704-5b37-bb6b-1c97ec405c21,,POST1997_LOCKED,POST1997
1997_air_a_zona,open_doubles,3,1,Jim Caveney,,df329352-6f3b-5e98-b23b-1af6737d100b,,POST1997_LOCKED,POST1997
1997_air_a_zona,open_doubles,3,2,David Butcher,,c1f6d696-5444-5cd0-919f-9dd06ca54bea,,POST1997_LOCKED,POST1997
1997_air_a_zona,open_singles,1,1,Emmanuel Bouchard,,3ef63282-9e9c-5f57-94c5-e1b5c4fe8c3c,,POST1997_LOCKED,POST1997
1997_air_a_zona,open_singles,2,1,Chris Routh,,b08606fb-8072-5d14-ae24-b1881c22be54,,POST1997_LOCKED,POST1997
1997_air_a_zona,open_singles,3,1,Dave Bernard,,e8e44ba7-c704-5b37-bb6b-1c97ec405c21,,POST1997_LOCKED,POST1997
1997_air_a_zona,womens_singles,1,1,Lisa McDaniel Jones,,f995558d-69d9-557a-892a-0e695d85250b,,POST1997_LOCKED,POST1997
1997_air_a_zona,womens_singles,2,1,Julie Symons,,adc70b9b-7496-5ded-8feb-fdc8e9c5d21c,,POST1997_LOCKED,POST1997
1997_air_a_zona,womens_singles,3,1,Tina Lewis,,54e16a85-0204-5ef1-aa92-a09c9af8ae1c,,POST1997_LOCKED,POST1997
1997_auburn_u_f,intermediate_doubles_net,1,1,Greg Armstrong,,d9b099c9-2372-590d-83ac-1b63dd16bd86,,POST1997_LOCKED,POST1997
1997_auburn_u_f,intermediate_doubles_net,1,2,Blake Mikkleson,,ed5eb141-e8eb-5cb5-8dac-079172569975,,POST1997_LOCKED,POST1997
1997_auburn_u_f,intermediate_doubles_net,2,1,Jeremy Keller,,fce8adf8-20e3-54c0-8c1f-ded6d1a31616,,POST1997_LOCKED,POST1997
1997_auburn_u_f,intermediate_doubles_net,2,2,Clarence Evans,,ce05d641-e392-5177-80d9-231754e0fd19,,POST1997_LOCKED,POST1997
1997_auburn_u_f,intermediate_doubles_net,3,1,Lynn Moody,,ded5166d-0890-5cea-9c38-793ba16170eb,,POST1997_LOCKED,POST1997
1997_auburn_u_f,intermediate_doubles_net,3,2,Stephanie Moody,,293fc954-5979-566e-b97d-79524fc8f642,,POST1997_LOCKED,POST1997
1997_auburn_u_f,intermediate_freestyle,1,1,Chris Brown,,204a0648-44dd-58d8-a395-2054d5e429fb,,POST1997_LOCKED,POST1997
1997_auburn_u_f,intermediate_freestyle,2,1,Tim Kersey,,de16af96-461d-5ed8-8534-39b958304a41,,POST1997_LOCKED,POST1997
1997_auburn_u_f,intermediate_freestyle,3,1,Casey Zacek,,303c7976-79c0-564f-b9f8-4cbef1879531,,POST1997_LOCKED,POST1997
1997_auburn_u_f,intermediate_singles_net,1,1,Jeremy Keller Auburn,,e0f19cce-5d6a-5f62-847a-bd05ef24b11b,,POST1997_LOCKED,POST1997
1997_auburn_u_f,intermediate_singles_net,2,1,Clarence Evans,,ce05d641-e392-5177-80d9-231754e0fd19,,POST1997_LOCKED,POST1997
1997_auburn_u_f,intermediate_singles_net,3,1,Casey Zacek,,303c7976-79c0-564f-b9f8-4cbef1879531,,POST1997_LOCKED,POST1997
1997_auburn_u_f,novice_doubles_net,1,1,Brock Self,,06f99223-5dbd-551f-b863-509431257c60,,POST1997_LOCKED,POST1997
1997_auburn_u_f,novice_doubles_net,1,2,Randy Cooper,,bbb3cc3a-eb7f-5948-978d-1df1d985bf2a,,POST1997_LOCKED,POST1997
1997_auburn_u_f,novice_doubles_net,2,1,Sean Robertson,,e967dfce-4594-591f-903b-95b327c52496,,POST1997_LOCKED,POST1997
1997_auburn_u_f,novice_doubles_net,2,2,Justin Higdon,,98006aca-02be-5cf3-9905-93b3898d4d30,,POST1997_LOCKED,POST1997
1997_auburn_u_f,novice_doubles_net,3,1,Don Hart,,000932eb-8521-5af4-a1bc-5acb590c19d5,,POST1997_LOCKED,POST1997
1997_auburn_u_f,novice_doubles_net,3,2,Zak Keller,,cc3162a0-1d2f-58e2-9734-44e9e075c2e4,,POST1997_LOCKED,POST1997
1997_auburn_u_f,novice_singles_net,1,1,Brock Self,,06f99223-5dbd-551f-b863-509431257c60,,POST1997_LOCKED,POST1997
1997_auburn_u_f,novice_singles_net,2,1,Chris Brown,,204a0648-44dd-58d8-a395-2054d5e429fb,,POST1997_LOCKED,POST1997
1997_auburn_u_f,novice_singles_net,3,1,Zak Keller,,cc3162a0-1d2f-58e2-9734-44e9e075c2e4,,POST1997_LOCKED,POST1997
1997_auburn_u_f,open_freestyle,1,1,Jeremy Keller Auburn,,e0f19cce-5d6a-5f62-847a-bd05ef24b11b,,POST1997_LOCKED,POST1997
1997_auburn_u_f,open_freestyle,2,1,Eric Burgess,,051c1b5e-f34d-5e7b-a27c-50f94324c96d,,POST1997_LOCKED,POST1997
1997_auburn_u_f,open_freestyle,3,1,Chris Ryan,,2c2b574f-5f6c-5045-b623-3dc05f395065,,POST1997_LOCKED,POST1997
1997_bedford_australia_indoor,open_singles_net,1,1,Grant Corbett,,a039bd92-83bc-5ec8-9929-899b08c6aa11,,POST1997_LOCKED,POST1997
1997_bedford_australia_indoor,open_singles_net,1,2,John Burrage,,572c71da-62c3-573c-a0b0-615839f3fe87,,POST1997_LOCKED,POST1997
1997_bedford_australia_indoor,open_singles_net,2,1,John Burrage,,572c71da-62c3-573c-a0b0-615839f3fe87,,POST1997_LOCKED,POST1997
